line,edited_loss,untouched_loss,full_loss
5718,0.0,0.5970659852027893,0.5970659852027893
1587,0.18668854236602783,0.43409475684165955,0.6207833290100098
3124,0.5624184608459473,0.23385344445705414,0.796271800994873
6125,0.5378754734992981,0.34890562295913696,0.8867810368537903
1658,0.9712464809417725,0.2234538048505783,1.1947003602981567
1331,0.3773368299007416,0.14542847871780396,0.5227652788162231
5949,0.652359664440155,0.2096177488565445,0.8619773983955383
4507,0.07962135970592499,0.3965200185775757,0.4761413633823395
6880,1.1963897943496704,0.6307516694068909,1.8271414041519165
1548,0.4445015490055084,0.5100520849227905,0.9545536041259766
5954,0.0,0.48078447580337524,0.48078447580337524
2794,0.05036180838942528,0.1755446493625641,0.22590649127960205
461,0.0,0.47079989314079285,0.47079989314079285
5084,0.0,0.4965279698371887,0.4965279698371887
3470,0.0,0.46959733963012695,0.46959733963012695
5815,0.0,0.5831292867660522,0.5831292867660522
5534,0.0,0.4524076581001282,0.4524076581001282
855,0.7246379852294922,0.2613145112991333,0.9859524369239807
3288,0.5616905093193054,0.16743513941764832,0.7291256189346313
6631,0.0,0.7241499423980713,0.7241499423980713
2518,0.3339703381061554,0.599511444568634,0.933481752872467
5977,0.11313226073980331,0.214913472533226,0.3280457556247711
671,0.0,0.3970361649990082,0.3970361649990082
690,0.0,0.5233874917030334,0.5233874917030334
3579,0.0,0.5804328918457031,0.5804328918457031
1393,0.607309877872467,0.19887249171733856,0.8061823844909668
4957,1.2259310483932495,0.35191333293914795,1.577844500541687
6553,0.0,0.6052954792976379,0.6052954792976379
5969,0.0,0.30482617020606995,0.30482617020606995
3865,0.3412017822265625,0.3690851628780365,0.7102869749069214
506,0.4168063998222351,0.20000135898590088,0.616807758808136
1036,0.0,0.35816261172294617,0.35816261172294617
88,1.1514441967010498,0.2987856864929199,1.4502298831939697
2133,0.6418318152427673,0.5324094891548157,1.1742414236068726
5414,0.7401291728019714,0.24497517943382263,0.9851043224334717
4943,1.0175281763076782,0.38447895646095276,1.4020072221755981
2514,0.0,0.41696298122406006,0.41696298122406006
6818,0.34940508008003235,0.2579808533191681,0.6073859333992004
136,0.7213734984397888,0.7128159999847412,1.4341895580291748
4427,0.9299839735031128,0.3534417748451233,1.2834259271621704
3567,0.40383461117744446,0.2777876555919647,0.6816223859786987
4530,0.0,0.3344478905200958,0.3344478905200958
4754,0.02063639834523201,0.3384227454662323,0.3590591549873352
3336,0.3845447599887848,0.42753687500953674,0.8120816349983215
4424,0.9752904176712036,0.6354313492774963,1.6107217073440552
2104,0.12712234258651733,0.2540627121925354,0.3811850845813751
4040,1.2540702819824219,0.7081143856048584,1.9621846675872803
5237,0.4038882851600647,1.2491463422775269,1.6530348062515259
1994,0.0,0.6469915509223938,0.6469915509223938
5039,0.0,0.9491630792617798,0.9491630792617798
3640,0.5661402940750122,0.6997348666191101,1.2658751010894775
5324,0.0,0.3328147828578949,0.3328147828578949
2705,0.0,0.60364830493927,0.60364830493927
4509,0.1444602906703949,0.4797125458717346,0.6241728663444519
2634,0.0,0.5105267763137817,0.5105267763137817
1740,0.0,0.4363213777542114,0.4363213777542114
5163,0.0,0.6117844581604004,0.6117844581604004
2243,0.5380210280418396,0.5006117820739746,1.038632869720459
2259,0.0,0.7654576301574707,0.7654576301574707
5578,1.5533561706542969,0.09919632226228714,1.6525524854660034
5270,0.0,0.28901734948158264,0.28901734948158264
257,0.29222816228866577,0.9360332489013672,1.2282613515853882
4726,0.0,0.8094815611839294,0.8094815611839294
3057,0.0,0.46372726559638977,0.46372726559638977
70,0.6744251847267151,0.524610698223114,1.199035882949829
3594,0.43316325545310974,0.23525483906269073,0.6684181094169617
2626,0.016045337542891502,0.32583099603652954,0.3418763279914856
6769,0.7881534099578857,0.1981593668460846,0.986312747001648
2429,0.2811267375946045,0.4031943380832672,0.6843210458755493
1536,0.0,0.5554300546646118,0.5554300546646118
3409,0.7290135622024536,0.3013823926448822,1.0303959846496582
677,0.0,0.37201055884361267,0.37201055884361267
5614,0.11548905074596405,0.4038523733615875,0.5193414092063904
