setting,g,base_rate_parameter,regime,budget_fraction,method,groups,coefficient_mse,coefficient_mse_se,gradient_mse,gradient_mse_se,conditional_bias_sq,conditional_bias_sq_se,gradient_bias_sq,gradient_bias_sq_se,expected_cost,expected_cost_se,expected_query_count,expected_query_count_se,complete_group_probability,complete_group_probability_se,schedule_cpu_seconds,schedule_cpu_seconds_se,schedule_wall_seconds,schedule_wall_seconds_se,expected_completion_cpu_seconds,expected_completion_cpu_seconds_se,total_algorithm_cpu_seconds,total_algorithm_cpu_seconds_se,realized_success_fraction,realized_success_fraction_se,true_probability_mean,true_probability_mean_se
g16_base0.8_overconfident,16,0.8,overconfident,0.5,rr_fixed,256,10.877003185333539,0.3441010441139227,0.28649460899333345,0.012953996902468023,1.39384365757534e-31,5.655001093790125e-33,2.4950466567955126e-33,1.5735584263386547e-34,8.0,6.558962424888318e-17,9.397179272425666,0.027279495864991114,0.26071872021697867,0.0012480203715427563,0.00021268750000036363,9.96539662570152e-07,0.00021477187146956567,1.184499680435611e-06,0.005381256947077685,1.5561328372599263e-05,0.005593944447078049,1.5611115814031064e-05,0.64208984375,0.007127017401864042,0.6428140668534579,0.0018117088681124495
g16_base0.8_overconfident,16,0.8,overconfident,0.5,rr_model,256,9.87178476240219,0.3328035617659327,0.25556629666907876,0.011590392212341503,1.5469866520670467e-31,7.207189898582935e-33,2.7458808730831535e-33,1.7607038844707946e-34,8.0,7.115692227131725e-17,9.064767061427599,0.031506109054598594,0.23779076666741455,0.003700677100141185,0.005206425781251356,7.195474678549382e-06,0.005236917844740674,8.408709126205579e-06,0.005212113153130502,1.7622233637260944e-05,0.010418538934381858,1.9462336762691654e-05,0.64208984375,0.007127017401864042,0.6428140668534579,0.0018117088681124495
g16_base0.8_overconfident,16,0.8,overconfident,0.75,whole_group_cv,256,3.1339590381993547,0.05021371455590205,0.08614256303864573,0.0036122980351358616,2.0652293163438592e-31,7.520064851645748e-33,3.7198508276156146e-33,2.1906189325016864e-34,12.0,7.191707713739346e-17,12.0,0.0,0.75,0.0,1.7265624992490736e-06,6.811306728357121e-08,2.222479452029802e-06,6.444548776864767e-08,0.0005494853515626147,1.773405747907979e-06,0.0005512119140618638,1.7773631748443283e-06,0.64208984375,0.007127017401864042,0.6428140668534579,0.0018117088681124495
g16_base0.8_overconfident,16,0.8,overconfident,0.75,rr_fixed,256,3.1291094117900866,0.12924149791873135,0.08237468756234384,0.004426206218148178,1.2089461516537276e-31,5.595095550572066e-33,2.078449548777978e-33,1.2138518965520778e-34,12.0,1.1102230246251565e-16,12.946019273648545,0.02284560764848048,0.4724135029625186,0.00183393452470983,0.0002118046875004831,1.144575296721897e-06,0.00021410178123915102,1.4120794673805962e-06,0.007216626495719752,1.4585108402190253e-05,0.007428431183220235,1.4569546064271175e-05,0.64208984375,0.007127017401864042,0.6428140668534579,0.0018117088681124495
g16_base0.8_overconfident,16,0.8,overconfident,0.75,rr_model,256,3.2792596121175297,0.17538796456426403,0.08272955041008653,0.004972099839416979,1.5333231343607883e-31,8.996189461612174e-33,2.717496480616897e-33,2.0724388394093825e-34,12.0,1.2221355558491314e-16,12.961665066500807,0.028765870987991757,0.3812011944420248,0.00554638166394334,0.00520669921875061,7.3550846923420785e-06,0.005236999193584779,8.632739942863403e-06,0.007225547743919233,1.713662311414865e-05,0.012432246962669842,1.861563572721712e-05,0.64208984375,0.007127017401864042,0.6428140668534579,0.0018117088681124495
g16_base0.8_shifted,16,0.8,shifted,0.25,whole_group_cv,256,40.08668192317924,0.4229966689254396,1.233447847195638,0.04881815406311219,1.2161062700499766e-31,5.202178605430315e-33,2.4156804044011466e-33,1.608074948967181e-34,4.0,2.3384034101861113e-17,4.0,0.0,0.25,0.0,2.9179687497382645e-06,1.1365672645836469e-07,3.376282620592974e-06,1.1125446297152427e-07,0.0005366611328124771,1.969729334599002e-06,0.0005395791015622153,1.9667330771319734e-06,0.31591796875,0.007286334826537135,0.3115336910155959,0.002303615758617688
g16_base0.8_shifted,16,0.8,shifted,0.25,rr_fixed,256,74.74470076189746,1.3850386750863026,2.044865269565185,0.07619562888722475,2.6056211050539755e-31,6.507208124691132e-33,4.727144244676926e-33,2.141096372206175e-34,4.0,3.4369129063121525e-17,5.259528692253324,0.022520635553281824,0.11193206800343364,0.0006077213977099108,0.00022355859374961762,1.0684243790966308e-06,0.000226253589062253,1.43037731913254e-06,0.0032479624371739868,1.2071975241613033e-05,0.0034715210309236044,1.214605751724076e-05,0.31591796875,0.007286334826537135,0.3115336910155959,0.002303615758617688
g16_base0.8_shifted,16,0.8,shifted,0.25,rr_model,256,60.394271730545285,1.1684840796801474,1.6799228865779718,0.05597555396747084,2.9927921894954228e-31,7.982904662885146e-33,6.214787031759057e-33,3.629630231012158e-34,4.0,3.4413051290708526e-17,4.573671404505872,0.018037955450927165,0.113369934981452,0.0018294466226802314,0.005212835937500215,6.854891614907782e-06,0.005245505177299492,8.056431330150445e-06,0.0028920971761634906,9.764532792820115e-06,0.008104933113663705,1.2469685904041316e-05,0.31591796875,0.007286334826537135,0.3115336910155959,0.002303615758617688
g16_base0.8_shifted,16,0.8,shifted,0.5,whole_group_cv,256,13.36222730772641,0.1409988896418132,0.41114928239854603,0.016272718021037396,9.740259038371153e-32,3.1658839458498354e-33,1.783182686157427e-33,9.907487009232917e-35,8.0,4.6768068203722226e-17,8.0,0.0,0.5,0.0,1.8671875000597637e-06,5.359107477272194e-08,2.371112714172341e-06,3.842345408544193e-08,0.0005442675781250905,1.991023901924061e-06,0.0005461347656251503,1.991807287691837e-06,0.31591796875,0.007286334826537135,0.3115336910155959,0.002303615758617688
g16_base0.8_shifted,16,0.8,shifted,0.5,rr_fixed,256,24.286801510102293,0.48627668145787334,0.6569790603776553,0.02515280096695745,2.214712486908924e-31,5.5735773165189133e-33,3.905216343199781e-33,2.0657558616421095e-34,8.0,6.456835044830186e-17,9.42755396956447,0.026797265103769386,0.26206344506473633,0.0012394806302350038,0.00021073437500013226,6.595585075749197e-07,0.00021269315766403452,8.430144872996081e-07,0.005398145747587512,1.4625586089259928e-05,0.005608880122587644,1.4696590986669436e-05,0.31591796875,0.007286334826537135,0.3115336910155959,0.002303615758617688
g16_base0.8_shifted,16,0.8,shifted,0.5,rr_model,256,23.383319112653854,0.5348417427498376,0.6312631955776937,0.021982479047745668,2.2579186385295833e-31,5.8461953795871594e-33,4.496288970310707e-33,2.223262321826798e-34,8.0,7.021666937153402e-17,9.07863700820423,0.032662386205353576,0.22750179990552172,0.0036586545884715015,0.005204531250001032,6.641615482631248e-06,0.005236516117292922,7.83199044580238e-06,0.00521927413945285,1.7531884615791293e-05,0.010423805389453882,1.914538602135524e-05,0.31591796875,0.007286334826537135,0.3115336910155959,0.002303615758617688
g16_base0.8_shifted,16,0.8,shifted,0.75,whole_group_cv,256,4.454075769242137,0.046999629880604396,0.13704976079951534,0.0054242393403457975,2.6019871026867434e-31,6.69888423032171e-33,5.2876286873623654e-33,2.7368114765122415e-34,12.0,6.10078193829196e-17,12.0,0.0,0.75,0.0,1.687500000846498e-06,6.050745380280874e-08,2.1309242583811283e-06,4.684375991635455e-08,0.000551874023437704,2.026225402194881e-06,0.0005535615234385505,2.027541745251064e-06,0.31591796875,0.007286334826537135,0.3115336910155959,0.002303615758617688
g16_base0.8_shifted,16,0.8,shifted,0.75,rr_fixed,256,7.983365212117896,0.18160430343804257,0.21536522467615216,0.008618150756933868,1.7268916959479054e-31,5.0621660089581634e-33,3.6742743444089915e-33,2.350423124771922e-34,12.0,1.1716538113681138e-16,12.964041234166725,0.022311955604093485,0.4738276632135101,0.0017965079029906537,0.00021095703124990317,1.0282955103418921e-06,0.00021345326240407303,1.43536164056755e-06,0.007224317330741246,1.2939955970691563e-05,0.007435274361991149,1.3101877761283524e-05,0.31591796875,0.007286334826537135,0.3115336910155959,0.002303615758617688
g16_base0.8_shifted,16,0.8,shifted,0.75,rr_model,256,9.601683740765523,0.2762751266908994,0.2545927887217181,0.010086073497246781,1.865655467321647e-31,5.3108128456166085e-33,3.971781164660135e-33,2.1608133908969605e-34,12.0,1.2082132970552174e-16,12.960745230451602,0.02799572597636898,0.36624333173081347,0.005534125070153322,0.005205347656250026,6.578157160780999e-06,0.0052377225474629086,7.798248952767339e-06,0.007222717233768069,1.5668239495466e-05,0.012428064890018093,1.7347795856376747e-05,0.31591796875,0.007286334826537135,0.3115336910155959,0.002303615758617688
g16_base0.95_calibrated,16,0.95,calibrated,0.25,whole_group_cv,256,27.44450484150726,0.9196266405294483,0.5957449352219915,0.04038541321680981,8.151084715607486e-32,8.686114585539175e-33,1.5128493115536379e-33,2.508384002370827e-34,4.0,2.2795250638282634e-17,4.0,0.0,0.25,0.0,3.1132812499667928e-06,1.63997382857748e-07,3.7968584365444258e-06,4.0881554977189316e-07,0.0005364941406245244,2.0863386394941255e-06,0.0005396074218744912,2.0818846221514802e-06,0.916015625,0.004332931384839026,0.9169250162492202,0.0014462460773889585
g16_base0.95_calibrated,16,0.95,calibrated,0.25,rr_fixed,256,22.680921812809054,1.4843044047878822,0.49807374744195954,0.050848875199022855,1.3723228434347996e-31,1.1432711168222669e-32,2.6912203154745425e-33,3.3080213510254863e-34,4.0,3.171774221079598e-17,4.861666522271671,0.026370319090293304,0.10139556920806517,0.0006953916626850309,0.00022589062499933643,1.7127197579010704e-06,0.00022931185776542407,2.932443162419008e-06,0.003046264173416732,1.4240824360760565e-05,0.003272154798416068,1.4411229973245418e-05,0.916015625,0.004332931384839026,0.9169250162492202,0.0014462460773889585
g16_base0.95_calibrated,16,0.95,calibrated,0.25,rr_model,256,19.40448635075807,1.1075438245925244,0.42457517993821053,0.038375252621810615,1.6191052957331926e-31,1.520711892396442e-32,2.8883371237403064e-33,3.301794183010303e-34,4.0,3.383761566074556e-17,4.569177140715975,0.023879728705245552,0.0909727996753666,0.0016635120493705318,0.005232519531249535,1.4698866535376215e-05,0.00528090970874473,3.073570354707133e-05,0.0028935472407493256,1.2802789238194916e-05,0.00812606677199886,1.9821805001368345e-05,0.916015625,0.004332931384839026,0.9169250162492202,0.0014462460773889585
g16_base0.95_calibrated,16,0.95,calibrated,0.5,whole_group_cv,256,9.148168280502421,0.3065422135098161,0.19858164507399717,0.013461804405603269,4.940612160460881e-32,3.822287112887265e-33,8.554083045129965e-34,8.363081532005894e-35,8.0,4.559050127656527e-17,8.0,0.0,0.5,0.0,2.035156250190795e-06,9.100840914807886e-08,2.5348672352265567e-06,8.644330919326998e-08,0.0005439921874995368,2.108287380734027e-06,0.0005460273437497276,2.10299050533935e-06,0.916015625,0.004332931384839026,0.9169250162492202,0.0014462460773889585
g16_base0.95_calibrated,16,0.95,calibrated,0.5,rr_fixed,256,5.563522581372473,0.4833752333047427,0.11871340991468582,0.014880360912371082,1.1195863185261448e-31,1.2144944013645646e-32,2.3349688952939808e-33,3.0826551030563277e-34,8.0,5.96051532789809e-17,8.977873410792835,0.030918401282509698,0.24230771063815867,0.0013316863727743371,0.00021276953124932385,8.480929654204776e-07,0.00021445765196403954,9.629884573999402e-07,0.005172165267271257,1.686227237802361e-05,0.0053849347985205805,1.7025578020819302e-05,0.916015625,0.004332931384839026,0.9169250162492202,0.0014462460773889585
g16_base0.95_calibrated,16,0.95,calibrated,0.5,rr_model,256,5.218644316666159,0.4348547011011995,0.11255765068890906,0.013391520386004047,1.3720162938993438e-31,1.364749653066946e-32,2.587360432087978e-33,3.644233731053068e-34,8.0,6.466186005623753e-17,8.928770552398243,0.03570838878922444,0.18666200636693236,0.003348207835534492,0.005226289062499723,1.435283276407207e-05,0.0052740235751116415,3.0117306032239125e-05,0.005147163697208993,1.898806958671386e-05,0.010373452759708716,2.431550471670468e-05,0.916015625,0.004332931384839026,0.9169250162492202,0.0014462460773889585
g16_base0.95_calibrated,16,0.95,calibrated,0.75,whole_group_cv,256,3.0493894268341397,0.10218073783660536,0.06619388169133239,0.004487268135201089,2.7149214551121477e-31,2.48702772755857e-32,6.164510094047487e-33,9.708464885591408e-34,12.0,6.218492760847781e-17,12.0,0.0,0.75,0.0,1.7500000001891003e-06,5.8577918646173275e-08,2.23353345063515e-06,6.755244419608081e-08,0.0005514902343745492,2.1423718651893385e-06,0.0005532402343747383,2.1394033227993325e-06,0.916015625,0.004332931384839026,0.9169250162492202,0.0014462460773889585
g16_base0.95_calibrated,16,0.95,calibrated,0.75,rr_fixed,256,1.1412767610800914,0.15610140800125993,0.022876805164107714,0.004595247379785433,9.448671442240291e-32,8.07051597213214e-33,1.5953708253546908e-33,1.8873878219178722e-34,12.0,1.1232085307592567e-16,12.690157191425504,0.02571723131759429,0.4526585790556884,0.001963024803649083,0.0002112109374997062,7.305338307514599e-07,0.00021317750542948488,9.108723375535613e-07,0.007091935848112327,1.4939339385513434e-05,0.007303146785612032,1.5034277279312853e-05,0.916015625,0.004332931384839026,0.9169250162492202,0.0014462460773889585
g16_base0.95_calibrated,16,0.95,calibrated,0.75,rr_model,256,1.0641005732587834,0.16148762923240037,0.021427231915947545,0.004395890355269053,1.1750467543095275e-31,1.2015264581304346e-32,2.119804409828845e-33,2.4712890014036267e-34,12.0,9.37941676187968e-17,12.763509793805188,0.03230307631328513,0.32553217940626,0.005559660944372928,0.005224816406249666,1.435564253509508e-05,0.005272370914099156,3.010176611455837e-05,0.007130354018199699,1.778466232465217e-05,0.012355170424449365,2.319664331452781e-05,0.916015625,0.004332931384839026,0.9169250162492202,0.0014462460773889585
g16_base0.95_overconfident,16,0.95,overconfident,0.25,whole_group_cv,256,34.69497097874442,0.4375685867592548,0.8786563101533975,0.03601907741687628,1.5111050409481555e-31,7.820454376668255e-33,2.741978090931485e-33,2.108585634934325e-34,4.0,1.8476485690620342e-17,4.0,0.0,0.25,0.0,2.988281250060343e-06,1.0653902758682828e-07,3.5421617212705314e-06,1.279836450937121e-07,0.0005339374999998731,1.7962155119866944e-06,0.0005369257812499334,1.799477132692476e-06,0.775634765625,0.006226660589136772,0.7749863034052489,0.0014459169892219194
g16_base0.95_overconfident,16,0.95,overconfident,0.25,rr_fixed,256,45.181278528781405,1.4302329346604756,1.0988463534796726,0.062083381551644376,2.4232068887945157e-31,1.4061951454072994e-32,4.293695211028357e-33,3.1428643126106144e-34,4.0,2.903235394626549e-17,4.919965929826521,0.025661317901933794,0.10293986913652464,0.000678970841242861,0.00022805859375080173,1.3772826478999498e-06,0.000230832936722436,1.7262541397670066e-06,0.003074026582629996,1.3892001017077002e-05,0.0033020851763807977,1.4092717753682477e-05,0.775634765625,0.006226660589136772,0.7749863034052489,0.0014459169892219194
g16_base0.95_overconfident,16,0.95,overconfident,0.25,rr_model,256,38.30893987684368,1.343251934710634,0.921944829654837,0.053848456915539834,2.7330105356034615e-31,1.5107837383535496e-32,5.306965113762113e-33,4.088903902634945e-34,4.0,3.365857940089881e-17,4.613782741506143,0.022961042330066978,0.0879325827741545,0.0015734809253854735,0.005218902343750831,7.864954843144377e-06,0.005254708175925771,9.601534231026089e-06,0.002914045913129067,1.2421021543308314e-05,0.008132948256879897,1.5263440063897394e-05,0.775634765625,0.006226660589136772,0.7749863034052489,0.0014459169892219194
g16_base0.95_overconfident,16,0.95,overconfident,0.5,whole_group_cv,256,11.564990326248141,0.14585619558641827,0.2928854367177991,0.012006359138958762,9.311104858795549e-32,4.928742888584795e-33,1.7842039854878525e-33,1.483848873681731e-34,8.0,3.6952971381240684e-17,8.0,0.0,0.5,0.0,2.0195312495641105e-06,6.536360683252852e-08,2.508822944946587e-06,5.552694464191278e-08,0.0005414492187500175,1.8244129286975788e-06,0.0005434687499995816,1.8281346886867406e-06,0.775634765625,0.006226660589136772,0.7749863034052489,0.0014459169892219194
g16_base0.95_overconfident,16,0.95,overconfident,0.5,rr_fixed,256,13.022220331120655,0.521012342617709,0.31601727481431163,0.020980314405554736,1.860806411354663e-31,1.0429627752058727e-32,3.702896148044854e-33,2.812719711423706e-34,8.0,6.266886430485433e-17,9.042417515731774,0.03151945546030587,0.24509245214153608,0.0013647075237914565,0.00021355859375038477,9.732727370787994e-07,0.000216311320400564,1.3370996186924452e-06,0.00520465631393483,1.7483845265822134e-05,0.0054182149076852145,1.7484964077526745e-05,0.775634765625,0.006226660589136772,0.7749863034052489,0.0014459169892219194
g16_base0.95_overconfident,16,0.95,overconfident,0.5,rr_model,256,12.880477767739702,0.613302698957611,0.30560084986051883,0.02292526684155303,2.270044459813924e-31,1.1383222114592852e-32,4.3326735140984804e-33,3.3650725422141266e-34,8.0,6.456835044830186e-17,8.998321273255929,0.03439056364687543,0.1809488837174523,0.003239138771396872,0.005211050781250892,7.434166063435351e-06,0.005245721045866958,9.009550770948493e-06,0.005181137487446204,1.8717103385700754e-05,0.010392188268697096,2.0666453097522946e-05,0.775634765625,0.006226660589136772,0.7749863034052489,0.0014459169892219194
g16_base0.95_overconfident,16,0.95,overconfident,0.75,whole_group_cv,256,3.8549967754160472,0.048618731862139414,0.09762847890593306,0.004002119712986254,3.818189236596917e-31,2.1299855480613828e-32,7.191479788710298e-33,5.595918313294161e-34,12.0,6.10078193829196e-17,12.0,0.0,0.75,0.0,1.7929687500806146e-06,5.7259105323323667e-08,2.239365130662918e-06,4.9012008745823725e-08,0.000548960937500162,1.8635860079540462e-06,0.0005507539062502426,1.8624570090310943e-06,0.775634765625,0.006226660589136772,0.7749863034052489,0.0014459169892219194
g16_base0.95_overconfident,16,0.95,overconfident,0.75,rr_fixed,256,3.4851923096335913,0.19836986366604134,0.08522932960750965,0.007470039847884534,1.892841294810915e-31,1.0488022123989121e-32,3.7207336540557774e-33,3.4649450955236273e-34,12.0,1.0680612062953742e-16,12.728249928408303,0.025688405696070605,0.45558481230806414,0.0019526731846991284,0.00021238671875067894,8.654478153221632e-07,0.00021452471082739066,1.07129379870175e-06,0.00711002566695809,1.566248037763884e-05,0.007322412385708769,1.572481527119809e-05,0.775634765625,0.006226660589136772,0.7749863034052489,0.0014459169892219194
g16_base0.95_overconfident,16,0.95,overconfident,0.75,rr_model,256,3.866631189858408,0.29689093636191805,0.09223486410293202,0.010377623978379876,1.9561851368730567e-31,1.093215859362869e-32,3.7716921249715275e-33,3.0023640810628084e-34,12.0,1.0837853505573677e-16,12.818139543942891,0.031132756858289944,0.31701989822366905,0.005361477842668282,0.005212164062500746,7.451687848938704e-06,0.005247270168183604,9.059790314408837e-06,0.007156447286693209,1.8259998646305633e-05,0.012368611349193955,2.0452935947345952e-05,0.775634765625,0.006226660589136772,0.7749863034052489,0.0014459169892219194
g16_base0.95_shifted,16,0.95,shifted,0.25,whole_group_cv,256,39.3300247420342,0.6907373008955511,0.8136619962496321,0.04165811026161095,2.2826875427855267e-31,9.047922789294471e-33,3.945161697621658e-33,2.2624736520641973e-34,4.0,2.2122675829741192e-17,4.0,0.0,0.25,0.0,3.5429687502142038e-06,1.5044497640296932e-07,4.095412805327214e-06,1.7224176396421908e-07,0.0005613564453120501,5.092397325619752e-06,0.0005648994140622643,5.134890358666602e-06,0.149169921875,0.005771734496069039,0.1536231764660771,0.0016141136617881281
g16_base0.95_shifted,16,0.95,shifted,0.25,rr_fixed,256,129.67396818487748,1.8948701303343667,2.8080870212999063,0.09048193424711855,4.461186630369938e-31,1.1332680034413514e-32,8.017934727851866e-33,4.011670879401773e-34,4.0,3.1478720400507934e-17,4.8699503554826045,0.024976908403256528,0.1015957288316176,0.0006557053657276063,0.00023819921874984606,2.1754494402627536e-06,0.00024732078236411326,3.408993218880857e-06,0.0031666914098338198,2.2672551942271776e-05,0.0034048906285836663,2.3915782012370713e-05,0.149169921875,0.005771734496069039,0.1536231764660771,0.0016141136617881281
g16_base0.95_shifted,16,0.95,shifted,0.25,rr_model,256,123.02025102951634,2.6630649179486525,2.626914852908077,0.09206545631652949,4.541156291811951e-31,1.3485738670371877e-32,8.153958798680576e-33,3.8465725794206567e-34,4.0,3.392677949294915e-17,4.5708691349934805,0.022091773492512838,0.08904053624829933,0.0015609983482738246,0.005387871093749996,2.7146128017248644e-05,0.005611211287032347,5.612572998067569e-05,0.003004660328530546,2.1429592654773985e-05,0.008392531422280542,4.5005389837491505e-05,0.149169921875,0.005771734496069039,0.1536231764660771,0.0016141136617881281
g16_base0.95_shifted,16,0.95,shifted,0.5,whole_group_cv,256,13.110008247344734,0.23024576696518367,0.27122066541654405,0.01388603675387032,1.901432054368924e-31,5.1723592646569675e-33,3.3279971657636946e-33,1.7339649196476755e-34,8.0,4.4245351659482384e-17,8.0,0.0,0.5,0.0,2.476562500075552e-06,1.016002003697094e-07,3.431348886806518e-06,3.5083461605437416e-07,0.000569767578124547,5.183782953837667e-06,0.0005722441406246226,5.215746671908401e-06,0.149169921875,0.005771734496069039,0.1536231764660771,0.0016141136617881281
g16_base0.95_shifted,16,0.95,shifted,0.5,rr_fixed,256,43.43116721333337,0.6971229118482107,0.9482420059097878,0.031269060501035964,3.801796756126619e-31,9.682796634767531e-33,7.014101463324534e-33,3.55257873983858e-34,8.0,6.419294988037103e-17,8.987703876070817,0.031756825720542295,0.2427688319334655,0.001361057831653194,0.00022042187499987653,1.80078804528793e-06,0.0002294532550877193,3.4817552841982873e-06,0.0053728526794564885,3.460463537701388e-05,0.005593274554456365,3.574628913748206e-05,0.149169921875,0.005771734496069039,0.1536231764660771,0.0016141136617881281
g16_base0.95_shifted,16,0.95,shifted,0.5,rr_model,256,52.09870803513641,1.2416997205453653,1.118504376463219,0.04152869582937735,4.023992914729101e-31,1.040138966950774e-32,7.329161088742695e-33,3.7372643790686895e-34,8.0,6.695717141483458e-17,8.935701068881567,0.034293406447288434,0.1829392635140772,0.003185364558343109,0.00537821484374984,2.670863325652714e-05,0.005597488279818208,5.5437621408293255e-05,0.005344687228952469,3.4858157540399506e-05,0.01072290207270231,5.718136502414794e-05,0.149169921875,0.005771734496069039,0.1536231764660771,0.0016141136617881281
g16_base0.95_shifted,16,0.95,shifted,0.75,whole_group_cv,256,4.370002749114911,0.07674858898839455,0.09040688847218134,0.004628678917956774,4.6258457255462975e-31,1.1677253968335008e-32,8.569929118318393e-33,4.4198372109889325e-34,12.0,7.15802271490871e-17,12.0,0.0,0.75,0.0,2.007812499427164e-06,8.096995239213547e-08,2.565726390457712e-06,1.0113084252255877e-07,0.000578178710937044,5.282206936293846e-06,0.0005801865234364711,5.312174739230096e-06,0.149169921875,0.005771734496069039,0.1536231764660771,0.0016141136617881281
g16_base0.95_shifted,16,0.95,shifted,0.75,rr_fixed,256,14.843549775836198,0.282891323922175,0.32587518575900265,0.0110883732546932,3.1862578340422216e-31,8.464793422068198e-33,5.79582108459214e-33,2.86098655421754e-34,12.0,1.0002885839134291e-16,12.684569109025936,0.02617352810805554,0.4523019643512978,0.0019832855700264757,0.0002209492187499884,1.9787409494710384e-06,0.00023151803179644048,3.7530427810836953e-06,0.00735468802482686,4.282300150005021e-05,0.0075756372435768484,4.394539016406422e-05,0.149169921875,0.005771734496069039,0.1536231764660771,0.0016141136617881281
g16_base0.95_shifted,16,0.95,shifted,0.75,rr_model,256,21.722066666278153,0.5998864592526888,0.4721846196610453,0.020517891922936578,3.2048538259299576e-31,9.151550448343259e-33,5.853153315379258e-33,2.9789779523749894e-34,12.0,9.881339577567839e-17,12.760692514268229,0.032169616399627114,0.3199909773032499,0.005045857231158135,0.005379953125000281,2.6498973758492455e-05,0.005598546689725481,5.494682793136585e-05,0.00739420372516135,4.3843198955861775e-05,0.01277415685016163,6.645879654363267e-05,0.149169921875,0.005771734496069039,0.1536231764660771,0.0016141136617881281
g4_base0.05_calibrated,4,0.05,calibrated,0.25,whole_group_cv,256,2.995073962383381,0.243592594917633,1.1238217974838638,0.13178437375835778,8.167711091376509e-33,1.1261080366242762e-33,2.806444135562341e-33,4.986550027062734e-34,1.0,4.2575109484986356e-18,1.0,0.0,0.25,0.0,1.5664062500002113e-06,5.972658980096388e-08,1.997736035264097e-06,5.1413206168721364e-08,7.086914062499807e-05,7.855895770842377e-07,7.243554687499828e-05,7.972785793048117e-07,0.091796875,0.008940309134067112,0.07872938598821713,0.0027859099952438774
g4_base0.05_calibrated,4,0.05,calibrated,0.25,rr_fixed,256,2.7807494571708924,0.33650515789939217,1.002282845081075,0.14498204592485503,1.0740452149771402e-32,1.497143459219684e-33,3.430388857564599e-33,6.322424680847335e-34,1.0,8.503927401214603e-18,1.1312344075450602,0.009675482074510687,0.13574812890540724,0.0011610578489412824,0.00021208984375000047,8.953595440601244e-07,0.0002147986651834799,1.3101095519466944e-06,0.00012921736277446806,1.1721383055090826e-06,0.00034130720652446854,1.7070579679941956e-06,0.091796875,0.008940309134067112,0.07872938598821713,0.0027859099952438774
g4_base0.05_calibrated,4,0.05,calibrated,0.25,rr_model,256,2.389476704215202,0.26412623973965754,0.8662910082505004,0.11874147407289831,1.6007806006291395e-32,2.827006926902335e-33,6.575679285362177e-33,1.4663451365769212e-33,1.0,8.392175798503282e-18,1.1277411679445102,0.010820451289001269,0.14037505921557886,0.002729747502583934,0.0004211249999999986,1.8341881919611867e-06,0.00042685451080615167,2.646818725726224e-06,0.00012903978302382466,1.2855639925147045e-06,0.0005501647830238232,2.530540784373212e-06,0.091796875,0.008940309134067112,0.07872938598821713,0.0027859099952438774
g4_base0.05_calibrated,4,0.05,calibrated,0.5,whole_group_cv,256,0.9983579874611271,0.08119753163921102,0.37460726582795467,0.043928124586119256,5.105642347032516e-33,5.685949255753622e-34,1.5045037128212391e-33,1.9563344867679573e-34,2.0,8.515021896997271e-18,2.0,0.0,0.5,0.0,1.7460937500010957e-06,6.918823050251414e-08,2.24263385462109e-06,5.906325979479962e-08,7.624999999999841e-05,8.632349809599081e-07,7.799609374999951e-05,8.685952226151797e-07,0.091796875,0.008940309134067112,0.07872938598821713,0.0027859099952438774
g4_base0.05_calibrated,4,0.05,calibrated,0.5,rr_fixed,256,0.8686143114928767,0.13264476733357705,0.3096776263517187,0.053702593636369485,7.374735731379787e-33,1.1521947734567535e-33,2.157718542938285e-33,4.615650443534828e-34,2.0,1.4697151439286236e-17,2.198787155766171,0.01456642111876905,0.2819773871107,0.002892218705772946,0.00020863671875000033,8.52882357433542e-07,0.00021122687940078322,1.2608427024022548e-06,0.0001892445830587438,1.5562178896066516e-06,0.00039788130180874417,1.8793004862179058e-06,0.091796875,0.008940309134067112,0.07872938598821713,0.0027859099952438774
g4_base0.05_calibrated,4,0.05,calibrated,0.5,rr_model,256,0.701586043309152,0.09601195429831275,0.24897373487860242,0.0404675007986828,8.711507408366463e-33,1.184973851276257e-33,2.6994515812924273e-33,4.460655136461829e-34,2.0,1.6095230945413758e-17,2.1994416317895746,0.015755893250201967,0.28881398750755266,0.005247947506386202,0.0004178046874999939,1.567586008557595e-06,0.0004233641502651153,2.4537362787507765e-06,0.00018925616226973726,1.709849660927137e-06,0.0006070608497697311,2.6404975319233028e-06,0.091796875,0.008940309134067112,0.07872938598821713,0.0027859099952438774
g4_base0.05_calibrated,4,0.05,calibrated,0.75,whole_group_cv,256,0.3327859958203757,0.027065843879737,0.1248690886093182,0.014642708195373085,1.3109083658929128e-32,1.845770853223405e-33,4.2894202292389976e-33,8.118854486279765e-34,3.0,1.69411134535467e-17,3.0,0.0,0.75,0.0,1.585937499997683e-06,5.3394196133511574e-08,2.0055249478900805e-06,4.690011921238086e-08,8.163085937499875e-05,9.489425568865318e-07,8.321679687499643e-05,9.527635546856605e-07,0.091796875,0.008940309134067112,0.07872938598821713,0.0027859099952438774
