setting,g,base_rate_parameter,regime,budget,method,expectation_mode,groups,coefficient_mse,coefficient_mse_se,conditional_bias_sq_mc_corrected,conditional_bias_sq_mc_corrected_se,gradient_mse,gradient_mse_se,gradient_bias_sq_mc_corrected,gradient_bias_sq_mc_corrected_se,expected_cost,expected_cost_se,complete_group_probability,complete_group_probability_se
g8_p0.5_shifted,8,0.5,shifted,0.75,whole_group_cv,exact,256,2.195014673053446,0.02921835717749229,7.944875970103188e-32,2.8940668999574503e-33,0.26464230356493956,0.012040319952821732,6.142366466325539e-33,3.677963835036447e-34,6.0,0.0,0.75,0.0
g8_p0.5_shifted,8,0.5,shifted,0.75,rr_fixed,exact,256,2.753022237399998,0.09193310722170024,5.598030962423875e-32,2.7561661864883717e-33,0.2977972807151023,0.014755424712681596,4.065743873419187e-33,2.6151198169894364e-34,6.0,5.690855272408522e-17,0.5101675610771939,0.002211742284279055
g8_p0.5_shifted,8,0.5,shifted,0.75,rr_development,exact,256,2.412231290359425,0.06514615993246058,6.52571973445931e-32,2.38599268305767e-33,0.26296953551890623,0.012107409564864606,4.640826149763246e-33,2.7238797749015322e-34,6.0,5.73316704659901e-17,0.5935609337650568,0.0013991405168623035
g8_p0.5_shifted,8,0.5,shifted,0.75,ht_then_normalize,exact,256,2.3433574643117447,0.04246637149489928,0.34465815652797377,0.020969239960791985,0.2125617593269355,0.006309743117335432,0.024720125256595442,0.0013437375260535987,6.0,0.0,0.1001129150390625,0.0
g8_p0.5_shifted,8,0.5,shifted,0.75,partial_then_normalize,exact,256,2.433683643871543,0.044727047782454794,0.40803974893829925,0.018597252864125398,0.23011509671273767,0.006865125037727595,0.03427691225946627,0.0018087222569464182,6.0,0.0,0.1001129150390625,0.0
g8_p0.8_calibrated,8,0.8,calibrated,0.25,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.3523674732169746e-17,1.0,0.0
g8_p0.8_calibrated,8,0.8,calibrated,0.25,proxy_completion,exact,256,4.219105574651792,0.1038647592767816,4.219105574651792,0.1038647592767816,0.44056684188647344,0.023995262157664156,0.44056684188647344,0.023995262157664156,0.0,0.0,0.0,0.0
g8_p0.8_calibrated,8,0.8,calibrated,0.25,whole_group_cv,exact,256,12.657316723955375,0.3115942778303448,3.065769200560382e-32,3.479236536401897e-33,1.3217005256594205,0.07198578647299246,2.8938691367541176e-33,4.6848317864387435e-34,2.0,0.0,0.25,0.0
g8_p0.8_calibrated,8,0.8,calibrated,0.25,rr_fixed,exact,256,13.021439388613672,0.5923601940562682,5.392439109089661e-32,3.8022677854122024e-33,1.3131009153548137,0.08581729979512959,4.3073268510394634e-33,4.395716449104851e-34,2.0,1.6580622989749728e-17,0.11796421015929828,0.0008702939696485295
g8_p0.8_calibrated,8,0.8,calibrated,0.25,rr_development,exact,256,11.269096704194189,0.3812463515092498,5.271195543299675e-32,3.671294118345825e-33,1.1567666027763333,0.0650706286753722,4.322976365445798e-33,4.824787881504232e-34,2.0,1.917849983824906e-17,0.18054361183061435,0.0005805853006805099
g8_p0.8_calibrated,8,0.8,calibrated,0.25,ht_then_normalize,exact,256,6.041503613226954,0.10379552169134743,1.9098251135511086,0.06989684545236725,0.518553421725188,0.01597468129357301,0.15087376378833978,0.009199784399106679,2.0,0.0,1.52587890625e-05,0.0
g8_p0.8_calibrated,8,0.8,calibrated,0.25,partial_then_normalize,exact,256,4.950343770981792,0.1505633124244397,2.762435208524299,0.10764918500108352,0.4368467187930775,0.02084580204661939,0.2356255745761182,0.014450357771336058,2.0,0.0,1.52587890625e-05,0.0
g8_p0.8_calibrated,8,0.8,calibrated,0.5,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.3523674732169746e-17,1.0,0.0
g8_p0.8_calibrated,8,0.8,calibrated,0.5,proxy_completion,exact,256,4.219105574651792,0.1038647592767816,4.219105574651792,0.1038647592767816,0.44056684188647344,0.023995262157664156,0.44056684188647344,0.023995262157664156,0.0,0.0,0.0,0.0
g8_p0.8_calibrated,8,0.8,calibrated,0.5,whole_group_cv,exact,256,4.219105574651792,0.1038647592767816,2.616410624082844e-32,2.00584570247638e-33,0.4405668418864735,0.023995262157664152,2.381353986692797e-33,3.129395338807144e-34,4.0,0.0,0.5,0.0
g8_p0.8_calibrated,8,0.8,calibrated,0.5,rr_fixed,exact,256,3.665102536036168,0.20929869767354797,3.8839476862058844e-32,2.5552902340210362e-33,0.36836156956233074,0.028497493327148585,3.038069374237485e-33,2.9749023333514473e-34,4.0,3.401570960485841e-17,0.2719464376515639,0.0018374372733760658
g8_p0.8_calibrated,8,0.8,calibrated,0.5,rr_development,exact,256,3.665102536036168,0.20929869767354797,3.8839476862058844e-32,2.5552902340210362e-33,0.36836156956233074,0.028497493327148585,3.038069374237485e-33,2.9749023333514473e-34,4.0,3.401570960485841e-17,0.2719464376515639,0.0018374372733760658
g8_p0.8_calibrated,8,0.8,calibrated,0.5,ht_then_normalize,exact,256,3.773062377984443,0.097104519296157,0.905326744552852,0.056788588667604264,0.31566452450592275,0.01108086228902221,0.05354046810293654,0.0035604786708242045,4.0,0.0,0.00390625,0.0
g8_p0.8_calibrated,8,0.8,calibrated,0.5,partial_then_normalize,exact,256,3.2820271902075895,0.11398373409447916,1.0786489942564583,0.058914668282238195,0.28014185894566956,0.012367309169609085,0.07947437693059178,0.00516051507657979,4.0,0.0,0.00390625,0.0
g8_p0.8_calibrated,8,0.8,calibrated,0.75,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.3523674732169746e-17,1.0,0.0
g8_p0.8_calibrated,8,0.8,calibrated,0.75,proxy_completion,exact,256,4.219105574651792,0.1038647592767816,4.219105574651792,0.1038647592767816,0.44056684188647344,0.023995262157664156,0.44056684188647344,0.023995262157664156,0.0,0.0,0.0,0.0
g8_p0.8_calibrated,8,0.8,calibrated,0.75,whole_group_cv,exact,256,1.4063685248839306,0.03462158642559387,5.627208051732212e-32,3.097148460031745e-33,0.14685561396215782,0.007998420719221385,3.7921658726583686e-33,2.852208149192274e-34,6.0,0.0,0.75,0.0
g8_p0.8_calibrated,8,0.8,calibrated,0.75,rr_fixed,exact,256,0.9480405306479183,0.07466721187671757,3.563933789191796e-32,2.73448245055562e-33,0.09124898070083959,0.009280729893493702,2.7006362854385346e-33,3.0066442570895275e-34,6.0,5.816867343306596e-17,0.48795131175626744,0.0025171710688291315
g8_p0.8_calibrated,8,0.8,calibrated,0.75,rr_development,exact,256,0.9898810620131155,0.09911482494202416,2.949583462589136e-32,2.1669291590904016e-33,0.09259259400317615,0.01134048596696572,2.3585930010191406e-33,2.242792647139506e-34,6.0,5.1208259011082105e-17,0.37764409214668526,0.0035046952960976247
g8_p0.8_calibrated,8,0.8,calibrated,0.75,ht_then_normalize,exact,256,1.9062446290773467,0.1091538683026491,0.37617572123125614,0.050982562109097934,0.1554069552126206,0.00902971985286793,0.01670859860029931,0.0019096342467972028,6.0,0.0,0.1001129150390625,0.0
g8_p0.8_calibrated,8,0.8,calibrated,0.75,partial_then_normalize,exact,256,1.7331154759911094,0.09955437279211639,0.30420657737582896,0.031054481997408852,0.14150485684260594,0.007733375589612149,0.016350312143711524,0.0011429885437967487,6.0,0.0,0.1001129150390625,0.0
g8_p0.8_overconfident,8,0.8,overconfident,0.25,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0836610435317583e-17,1.0,0.0
g8_p0.8_overconfident,8,0.8,overconfident,0.25,proxy_completion,exact,256,4.842130864503708,0.09950267819372668,4.842130864503708,0.09950267819372668,0.5529643991954895,0.02757798699484064,0.5529643991954895,0.02757798699484064,0.0,0.0,0.0,0.0
g8_p0.8_overconfident,8,0.8,overconfident,0.25,whole_group_cv,exact,256,14.526392593511122,0.29850803458118,3.9297622503921663e-32,2.722879911472451e-33,1.6588931975864685,0.08273396098452193,3.0367616148777018e-33,3.232067459292656e-34,2.0,0.0,0.25,0.0
g8_p0.8_overconfident,8,0.8,overconfident,0.25,rr_fixed,exact,256,18.786376372710688,0.651997579910679,6.278833837594179e-32,3.654698524056934e-33,1.9946434625518203,0.1158009524723778,4.525725362798069e-33,4.097904579874702e-34,2.0,1.564309409720173e-17,0.11868713714041293,0.0008199813729841819
g8_p0.8_overconfident,8,0.8,overconfident,0.25,rr_development,exact,256,14.685266616848656,0.3946925439612123,7.260898299934751e-32,3.583021578341234e-33,1.60192889372231,0.08197032313977552,5.9758003730589186e-33,5.235963183355808e-34,2.0,1.800026084933133e-17,0.18107427063764667,0.0005320158349985874
g8_p0.8_overconfident,8,0.8,overconfident,0.25,ht_then_normalize,exact,256,6.484671890300952,0.08873306927611149,1.9736942470540735,0.06018479116518246,0.5708910627280309,0.01821973238644466,0.18742975841078544,0.010926090184375532,2.0,0.0,1.52587890625e-05,0.0
g8_p0.8_overconfident,8,0.8,overconfident,0.25,partial_then_normalize,exact,256,5.904209022181415,0.14067969012119882,3.0507046671726092,0.09830045459501237,0.5717300355897843,0.026685808258023896,0.31691245005748314,0.019939943472638295,2.0,0.0,1.52587890625e-05,0.0
g8_p0.8_overconfident,8,0.8,overconfident,0.5,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0836610435317583e-17,1.0,0.0
g8_p0.8_overconfident,8,0.8,overconfident,0.5,proxy_completion,exact,256,4.842130864503708,0.09950267819372668,4.842130864503708,0.09950267819372668,0.5529643991954895,0.02757798699484064,0.5529643991954895,0.02757798699484064,0.0,0.0,0.0,0.0
g8_p0.8_overconfident,8,0.8,overconfident,0.5,whole_group_cv,exact,256,4.842130864503708,0.0995026781937267,2.956189617176728e-32,1.7741285838229127e-33,0.5529643991954895,0.02757798699484064,2.3653719776556282e-33,1.8796180576030148e-34,4.0,0.0,0.5,0.0
g8_p0.8_overconfident,8,0.8,overconfident,0.5,rr_fixed,exact,256,5.752976481268318,0.23371688389647394,5.467564434629153e-32,4.078893087400923e-33,0.5999840881849885,0.038262448902997244,4.120004614169888e-33,4.892661748378634e-34,4.0,3.010514862659355e-17,0.2731909469217182,0.0016894743765012313
g8_p0.8_overconfident,8,0.8,overconfident,0.5,rr_development,exact,256,4.910298854316325,0.15562501202659415,6.351273076599136e-32,3.3285197295967285e-33,0.5240900980052701,0.029153004392539886,5.1019904837324534e-33,3.9597723897671726e-34,4.0,3.3523674732169746e-17,0.36341425632170554,0.0011311754075451715
g8_p0.8_overconfident,8,0.8,overconfident,0.5,ht_then_normalize,exact,256,4.022901905480103,0.0701395131323722,0.8279977062163753,0.04098375197420948,0.34534040553670353,0.011159845723593027,0.0669775619233023,0.004413069389214488,4.0,0.0,0.00390625,0.0
g8_p0.8_overconfident,8,0.8,overconfident,0.5,partial_then_normalize,exact,256,3.7612989524545783,0.09186377868690272,1.085485726001281,0.04687227606148449,0.3469076683809347,0.014426083879619135,0.1056456711987698,0.007234636712605543,4.0,0.0,0.00390625,0.0
g8_p0.8_overconfident,8,0.8,overconfident,0.75,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0836610435317583e-17,1.0,0.0
g8_p0.8_overconfident,8,0.8,overconfident,0.75,proxy_completion,exact,256,4.842130864503708,0.09950267819372668,4.842130864503708,0.09950267819372668,0.5529643991954895,0.02757798699484064,0.5529643991954895,0.02757798699484064,0.0,0.0,0.0,0.0
g8_p0.8_overconfident,8,0.8,overconfident,0.75,whole_group_cv,exact,256,1.614043621501236,0.0331675593979089,8.464072153698116e-32,4.4903947939356295e-33,0.18432146639849648,0.009192662331613548,6.651028434591938e-33,6.61134415870073e-34,6.0,0.0,0.75,0.0
g8_p0.8_overconfident,8,0.8,overconfident,0.75,rr_fixed,exact,256,1.673187490534337,0.08669506664343431,4.580891757332668e-32,2.449837901253561e-33,0.16995634863504694,0.01269160812183411,3.350545502018359e-33,2.5339816096137894e-34,6.0,5.47439315978996e-17,0.4893710890460633,0.0021932295563144885
g8_p0.8_overconfident,8,0.8,overconfident,0.75,rr_development,exact,256,1.5422390128323027,0.06278052378557893,5.647054962952433e-32,3.613580538738907e-33,0.16020279910088545,0.01020572559538209,4.485534494507439e-33,3.622326101681317e-34,6.0,5.858269056840569e-17,0.5810285298363274,0.0014580432212424543
g8_p0.8_overconfident,8,0.8,overconfident,0.75,ht_then_normalize,exact,256,1.9147611415776047,0.06608024198490256,0.2578980587827401,0.03067862800268938,0.16354664519112044,0.006797353916734854,0.015689159001463483,0.0011334444182867518,6.0,0.0,0.1001129150390625,0.0
g8_p0.8_overconfident,8,0.8,overconfident,0.75,partial_then_normalize,exact,256,1.8296604398365757,0.062257705309518255,0.25644216569258904,0.019565048877176406,0.16249052073431391,0.00699077608151215,0.02094184723985603,0.0014388288669120804,6.0,0.0,0.1001129150390625,0.0
g8_p0.8_shifted,8,0.8,shifted,0.25,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.572283972990111e-17,1.0,0.0
g8_p0.8_shifted,8,0.8,shifted,0.25,proxy_completion,exact,256,6.477560556095144,0.09019513166902632,6.477560556095144,0.09019513166902632,0.6931700805018992,0.03260656894229547,0.6931700805018992,0.03260656894229547,0.0,0.0,0.0,0.0
g8_p0.8_shifted,8,0.8,shifted,0.25,whole_group_cv,exact,256,19.432681668285433,0.270585395007079,5.86795495184718e-32,3.3040550047815345e-33,2.0795102415056976,0.09781970682688641,4.2212951209125475e-33,3.1002291543553858e-34,2.0,0.0,0.25,0.0
g8_p0.8_shifted,8,0.8,shifted,0.25,rr_fixed,exact,256,37.3053687930048,0.737311656348517,1.0738366866331386e-31,3.777048306402228e-33,3.7095360564815376,0.14940065432963018,8.150104799167435e-33,4.844782970185136e-34,2.0,1.537525478944894e-17,0.11896243290037908,0.0008346375667661632
g8_p0.8_shifted,8,0.8,shifted,0.25,rr_development,exact,256,19.432681668285433,0.270585395007079,8.199400311677778e-32,4.3723949090134524e-33,2.0795102415056976,0.09781970682688641,6.1060239639787436e-33,4.512904455231807e-34,2.0,1.3435353665646459e-17,0.25,1.830709080262678e-18
g8_p0.8_shifted,8,0.8,shifted,0.25,ht_then_normalize,exact,256,8.149290667109698,0.0676857579917655,3.0408085040474706,0.06367943022275921,0.7442599933556653,0.01816217621085558,0.24709068042351856,0.011913818837794287,2.0,0.0,1.52587890625e-05,0.0
g8_p0.8_shifted,8,0.8,shifted,0.25,partial_then_normalize,exact,256,8.821763790759622,0.1059159824273993,4.683591760211003,0.08884935228042526,0.863352373463159,0.02669118693707716,0.4342677765097312,0.02079899270603202,2.0,0.0,1.52587890625e-05,0.0
g8_p0.8_shifted,8,0.8,shifted,0.5,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.572283972990111e-17,1.0,0.0
g8_p0.8_shifted,8,0.8,shifted,0.5,proxy_completion,exact,256,6.477560556095144,0.09019513166902632,6.477560556095144,0.09019513166902632,0.6931700805018992,0.03260656894229547,0.6931700805018992,0.03260656894229547,0.0,0.0,0.0,0.0
g8_p0.8_shifted,8,0.8,shifted,0.5,whole_group_cv,exact,256,6.477560556095144,0.09019513166902632,5.198430985438032e-32,2.747905522334798e-33,0.6931700805018992,0.03260656894229547,3.732725070566865e-33,2.7843272511119794e-34,4.0,0.0,0.5,0.0
g8_p0.8_shifted,8,0.8,shifted,0.5,rr_fixed,exact,256,12.553056892827527,0.28776784053274934,9.063940511876632e-32,3.9529372128508526e-33,1.2441816788276157,0.05320919379240774,6.588724965460576e-33,3.84522631541732e-34,4.0,3.05039096914598e-17,0.27383788929468633,0.0017679946323966996
g8_p0.8_shifted,8,0.8,shifted,0.5,rr_development,exact,256,6.477560556095145,0.09019513166902633,7.103404746713485e-32,3.685724274075273e-33,0.6931700805018992,0.03260656894229547,5.1003369563345386e-33,3.738231552029162e-34,4.0,2.6870707331292917e-17,0.5,3.661418160525356e-18
g8_p0.8_shifted,8,0.8,shifted,0.5,ht_then_normalize,exact,256,5.511311788769492,0.07613666677048199,1.8031927778321122,0.0649208188302675,0.5061286709380861,0.012411741143032014,0.11546071411797074,0.006385339441476974,4.0,0.0,0.00390625,0.0
g8_p0.8_shifted,8,0.8,shifted,0.5,partial_then_normalize,exact,256,5.90597873447043,0.09100875078032516,2.282748709802897,0.0702663946246785,0.5629131545650834,0.015219932191098053,0.16840600883995174,0.008683167991006617,4.0,0.0,0.00390625,0.0
g8_p0.8_shifted,8,0.8,shifted,0.75,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.572283972990111e-17,1.0,0.0
g8_p0.8_shifted,8,0.8,shifted,0.75,proxy_completion,exact,256,6.477560556095144,0.09019513166902632,6.477560556095144,0.09019513166902632,0.6931700805018992,0.03260656894229547,0.6931700805018992,0.03260656894229547,0.0,0.0,0.0,0.0
g8_p0.8_shifted,8,0.8,shifted,0.75,whole_group_cv,exact,256,2.1591868520317146,0.030065043889675437,1.1107452126304776e-31,4.6464247210997496e-33,0.23105669350063307,0.01086885631409849,8.565420152583121e-33,6.0832191569856885e-34,6.0,0.0,0.75,0.0
g8_p0.8_shifted,8,0.8,shifted,0.75,rr_fixed,exact,256,4.254610190225336,0.11762324076236311,7.452030565048106e-32,2.6758979750495008e-33,0.4275660805124018,0.0200938761224429,5.257971022786826e-33,3.208650363748348e-34,6.0,5.518364895570431e-17,0.48957987960189275,0.0024055325217941675
g8_p0.8_shifted,8,0.8,shifted,0.75,rr_development,exact,256,2.1591868520317155,0.030065043889675454,1.0701091610503067e-31,4.066190958920765e-33,0.23105669350063313,0.010868856314098493,8.299186344732328e-33,5.782038483802345e-34,6.0,6.110677779245657e-17,0.75,8.012344526598183e-18
g8_p0.8_shifted,8,0.8,shifted,0.75,ht_then_normalize,exact,256,2.986714270154605,0.08217734330146913,0.7243878879013921,0.04052112111953864,0.2839010872574377,0.009178685986377473,0.03944839075069514,0.0028737543032903365,6.0,0.0,0.1001129150390625,0.0
g8_p0.8_shifted,8,0.8,shifted,0.75,partial_then_normalize,exact,256,3.0803903276164473,0.07742408291558457,0.7634034026900325,0.035943858232663446,0.29515050427001266,0.008992833383866122,0.0457508307762549,0.0028316548613674768,6.0,0.0,0.1001129150390625,0.0
g8_p0.95_calibrated,8,0.95,calibrated,0.25,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.978742122357042e-17,1.0,0.0
g8_p0.95_calibrated,8,0.95,calibrated,0.25,proxy_completion,exact,256,2.9357209502056407,0.1593648608671762,2.9357209502056407,0.1593648608671762,0.2458304236642845,0.02123667591133825,0.2458304236642845,0.02123667591133825,0.0,0.0,0.0,0.0
g8_p0.95_calibrated,8,0.95,calibrated,0.25,whole_group_cv,exact,256,8.807162850616923,0.4780945826015286,3.4409446795462263e-32,4.6716032323317404e-33,0.7374912709928536,0.06371002773401477,2.4899661267962586e-33,4.412164728054876e-34,2.0,0.0,0.25,0.0
g8_p0.95_calibrated,8,0.95,calibrated,0.25,rr_fixed,exact,256,7.45073120889905,0.7491129234239521,3.5363166269258205e-32,3.842861319524471e-33,0.6020210357833411,0.07711390580104475,2.7428352918089782e-33,4.268191136786223e-34,2.0,1.6716717937363292e-17,0.1092072406451848,0.0008500137602400195
g8_p0.95_calibrated,8,0.95,calibrated,0.25,rr_development,exact,256,6.9949428342612,0.5050185198476385,4.6951625429942567e-32,7.102727911464438e-33,0.5775902525981491,0.05858579362923006,3.795681872078124e-33,6.361599977949921e-34,2.0,1.7402928621009556e-17,0.17434859771914085,0.0005977764701722085
g8_p0.95_calibrated,8,0.95,calibrated,0.25,ht_then_normalize,exact,256,6.742678095222965,0.13854734256790416,2.756586065203119,0.0828432672965817,0.5180199557030788,0.017544977527038937,0.12333572226302127,0.008717907357554136,2.0,0.0,1.52587890625e-05,0.0
g8_p0.95_calibrated,8,0.95,calibrated,0.25,partial_then_normalize,exact,256,6.175373164451575,0.18161560135860022,3.9127756461884244,0.12956568555169248,0.4882216225228388,0.021611355898277698,0.26342555792657996,0.01427430006104538,2.0,0.0,1.52587890625e-05,0.0
g8_p0.95_calibrated,8,0.95,calibrated,0.5,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.978742122357042e-17,1.0,0.0
g8_p0.95_calibrated,8,0.95,calibrated,0.5,proxy_completion,exact,256,2.9357209502056407,0.1593648608671762,2.9357209502056407,0.1593648608671762,0.2458304236642845,0.02123667591133825,0.2458304236642845,0.02123667591133825,0.0,0.0,0.0,0.0
g8_p0.95_calibrated,8,0.95,calibrated,0.5,whole_group_cv,exact,256,2.9357209502056407,0.1593648608671762,2.567166814738197e-32,2.6882891982423536e-33,0.24583042366428454,0.021236675911338255,1.881640383329892e-33,2.793962183321063e-34,4.0,0.0,0.5,0.0
g8_p0.95_calibrated,8,0.95,calibrated,0.5,rr_fixed,exact,256,1.928516679419449,0.25502876908928157,3.708206011593225e-32,4.869732017890206e-33,0.14918796021044323,0.023938274699424503,2.8176344008873605e-33,4.786424555637812e-34,4.0,3.176533074800166e-17,0.2523181621289292,0.0018051452629887937
g8_p0.95_calibrated,8,0.95,calibrated,0.5,rr_development,exact,256,2.0341272675632274,0.18599071777462314,3.9223945265229736e-32,4.275086861540871e-33,0.16630117593034183,0.019968342808061524,3.28273278210139e-33,4.509129487544476e-34,4.0,3.251727698933039e-17,0.34930053183581333,0.0012442041716101539
g8_p0.95_calibrated,8,0.95,calibrated,0.5,ht_then_normalize,exact,256,5.5251319531113925,0.17259570050497458,2.186744403523802,0.0964371151245854,0.4115889005118633,0.016233979711999563,0.05312651041124295,0.0035827807191095885,4.0,0.0,0.00390625,0.0
g8_p0.95_calibrated,8,0.95,calibrated,0.5,partial_then_normalize,exact,256,5.2460092869866966,0.1895321284277318,2.2068531327557235,0.09826177841718624,0.40038405882331896,0.016791504041303078,0.1053691526632893,0.00588295972992197,4.0,0.0,0.00390625,0.0
g8_p0.95_calibrated,8,0.95,calibrated,0.75,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.978742122357042e-17,1.0,0.0
g8_p0.95_calibrated,8,0.95,calibrated,0.75,proxy_completion,exact,256,2.9357209502056407,0.1593648608671762,2.9357209502056407,0.1593648608671762,0.2458304236642845,0.02123667591133825,0.2458304236642845,0.02123667591133825,0.0,0.0,0.0,0.0
g8_p0.95_calibrated,8,0.95,calibrated,0.75,whole_group_cv,exact,256,0.978573650068547,0.05312162028905873,4.6813993828546474e-32,5.358206999984993e-33,0.0819434745547615,0.007078891970446084,3.615567970493551e-33,5.401217867860797e-34,6.0,0.0,0.75,0.0
g8_p0.95_calibrated,8,0.95,calibrated,0.75,rr_fixed,exact,256,0.4389305261746148,0.0845213214713359,3.4155829675495005e-32,4.887950640480513e-33,0.03121115302304369,0.007200577647606801,2.757562486404698e-33,4.976138246899529e-34,6.0,5.658913830583407e-17,0.4665257132039994,0.0024774205178780856
g8_p0.95_calibrated,8,0.95,calibrated,0.75,rr_development,exact,256,0.4592008129546811,0.11911243408327367,3.3166409449237024e-32,4.669884664791441e-33,0.030704625720947256,0.009795120335965754,2.4312777645015427e-33,4.345621682212469e-34,6.0,4.977222714660643e-17,0.3530999844717921,0.0033786037231471225
g8_p0.95_calibrated,8,0.95,calibrated,0.75,ht_then_normalize,exact,256,4.571102239691416,0.21878812767620479,1.804357967061153,0.10626671486876302,0.3263308486339593,0.01738389001489236,0.046405339630540304,0.0038438624879007215,6.0,0.0,0.1001129150390625,0.0
g8_p0.95_calibrated,8,0.95,calibrated,0.75,partial_then_normalize,exact,256,4.09722710786601,0.19822950242605566,1.0558407412849742,0.05998747898853216,0.3031381684576204,0.015526508066275245,0.029439820207074193,0.0019625817018950223,6.0,0.0,0.1001129150390625,0.0
g8_p0.95_overconfident,8,0.95,overconfident,0.25,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.993899290091759e-17,1.0,0.0
g8_p0.95_overconfident,8,0.95,overconfident,0.25,proxy_completion,exact,256,5.366245754906577,0.12807507042148655,5.366245754906577,0.12807507042148658,0.47816195494170766,0.024613921295258735,0.47816195494170766,0.024613921295258735,0.0,0.0,0.0,0.0
g8_p0.95_overconfident,8,0.95,overconfident,0.25,whole_group_cv,exact,256,16.098737264719738,0.3842252112644597,6.669497513302829e-32,5.3000784878018036e-33,1.434485864825123,0.0738417638857762,4.658765581737728e-33,4.808383882912802e-34,2.0,0.0,0.25,0.0
g8_p0.95_overconfident,8,0.95,overconfident,0.25,rr_fixed,exact,256,20.125892997913112,0.9083895254239499,8.440342242895186e-32,5.395276549079223e-33,1.7778389057772928,0.1206854880827856,5.611763273695953e-33,5.437051272978686e-34,2.0,1.585887110539799e-17,0.11299819142414906,0.0009676999603672092
g8_p0.95_overconfident,8,0.95,overconfident,0.25,rr_development,exact,256,15.895010335703468,0.5295687503099553,1.0921223516454392e-31,7.383022487843036e-33,1.4071124525211274,0.08062342459240102,7.409342281119648e-33,6.8729759060435975e-34,2.0,1.7381215663557476e-17,0.17700563768419791,0.0006768820147333448
g8_p0.95_overconfident,8,0.95,overconfident,0.25,ht_then_normalize,exact,256,6.81932018932645,0.11846150605703802,2.519179500906997,0.08172504904727668,0.6027242825209406,0.020028436226655198,0.18765284740075422,0.010558324285664914,2.0,0.0,1.52587890625e-05,0.0
g8_p0.95_overconfident,8,0.95,overconfident,0.25,partial_then_normalize,exact,256,6.467531126187502,0.15174977970256193,3.3182808191795568,0.11508198638702355,0.593864909878759,0.02636295441998283,0.2949655179288301,0.01713565120933757,2.0,0.0,1.52587890625e-05,0.0
g8_p0.95_overconfident,8,0.95,overconfident,0.5,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.993899290091759e-17,1.0,0.0
g8_p0.95_overconfident,8,0.95,overconfident,0.5,proxy_completion,exact,256,5.366245754906577,0.12807507042148655,5.366245754906577,0.12807507042148658,0.47816195494170766,0.024613921295258735,0.47816195494170766,0.024613921295258735,0.0,0.0,0.0,0.0
g8_p0.95_overconfident,8,0.95,overconfident,0.5,whole_group_cv,exact,256,5.366245754906578,0.12807507042148655,4.140736449994698e-32,2.5711642047841547e-33,0.47816195494170777,0.024613921295258735,2.985023436631725e-33,2.531406225362076e-34,4.0,0.0,0.5,0.0
g8_p0.95_overconfident,8,0.95,overconfident,0.5,rr_fixed,exact,256,5.9913735783439,0.3281624624642843,7.397527051372694e-32,5.524692492689917e-33,0.5337347739834094,0.04115523762871286,5.615682837753175e-33,5.228032303495028e-34,4.0,3.0553388896228285e-17,0.26114182702997846,0.002121996136961393
g8_p0.95_overconfident,8,0.95,overconfident,0.5,rr_development,exact,256,5.255940849728358,0.21488074769489718,8.637940670360152e-32,5.2654290626320415e-33,0.4640139727847322,0.03013118867627973,6.326275888389909e-33,5.091478927149706e-34,4.0,3.4369129063121525e-17,0.35501610817209756,0.0014252892499691187
g8_p0.95_overconfident,8,0.95,overconfident,0.5,ht_then_normalize,exact,256,4.5403334652188665,0.10664801526059153,1.1972321509083799,0.06630161122205801,0.39267378883531157,0.014702981904664828,0.064491515570643,0.0037861290769174764,4.0,0.0,0.00390625,0.0
g8_p0.95_overconfident,8,0.95,overconfident,0.5,partial_then_normalize,exact,256,4.346184095199153,0.11713173301708457,1.2624608749598865,0.06685692407832508,0.38057827300411,0.015584328657575744,0.09224059087071115,0.005407101596923894,4.0,0.0,0.00390625,0.0
g8_p0.95_overconfident,8,0.95,overconfident,0.75,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.993899290091759e-17,1.0,0.0
