method,horizon,seed,update,generated_training_trajectories,training_actions,purchased_reference_queries,purchased_invariant_checks,candidate_reference_labels,evaluation_episodes,reference_success,cheap_success,cheap_false_acceptance,reporting_reference_queries
partial_replacement,24,8,125,1000,24000,413,9912,845,256,0.44140625,0.90625,0.46484375,256
partial_replacement,24,8,150,1200,28800,509,12216,1025,256,0.484375,0.90625,0.421875,256
partial_replacement,24,8,175,1400,33600,597,14328,1204,256,0.54296875,0.9140625,0.37109375,256
partial_replacement,24,8,200,1600,38400,690,16560,1388,256,0.59375,0.921875,0.328125,256
partial_replacement,24,8,225,1800,43200,768,18432,1572,256,0.61328125,0.9453125,0.33203125,256
partial_replacement,24,8,250,2000,48000,852,20448,1762,256,0.671875,0.9453125,0.2734375,256
partial_replacement,24,8,275,2200,52800,948,22752,1945,256,0.69921875,0.953125,0.25390625,256
partial_replacement,24,8,300,2400,57600,1035,24840,2131,256,0.71875,0.94140625,0.22265625,256
full,24,9,0,0,0,0,0,0,256,0.203125,0.71484375,0.51171875,256
full,24,9,25,200,4800,149,3576,149,256,0.3203125,0.74609375,0.42578125,256
full,24,9,50,400,9600,302,7248,302,256,0.3828125,0.79296875,0.41015625,256
full,24,9,75,600,14400,464,11136,464,256,0.484375,0.81640625,0.33203125,256
full,24,9,100,800,19200,630,15120,630,256,0.55859375,0.84375,0.28515625,256
full,24,9,125,1000,24000,803,19272,803,256,0.62890625,0.84765625,0.21875,256
full,24,9,150,1200,28800,980,23520,980,256,0.66796875,0.8828125,0.21484375,256
full,24,9,175,1400,33600,1166,27984,1166,256,0.73046875,0.890625,0.16015625,256
full,24,9,200,1600,38400,1348,32352,1348,256,0.76171875,0.921875,0.16015625,256
full,24,9,225,1800,43200,1525,36600,1525,256,0.80859375,0.9453125,0.13671875,256
full,24,9,250,2000,48000,1716,41184,1716,256,0.8125,0.953125,0.140625,256
full,24,9,275,2200,52800,1908,45792,1908,256,0.8359375,0.94921875,0.11328125,256
full,24,9,300,2400,57600,2103,50472,2103,256,0.85546875,0.94921875,0.09375,256
proxy,24,9,0,0,0,0,0,0,256,0.203125,0.71484375,0.51171875,256
proxy,24,9,25,200,4800,0,0,151,256,0.21875,0.77734375,0.55859375,256
proxy,24,9,50,400,9600,0,0,305,256,0.20703125,0.82421875,0.6171875,256
proxy,24,9,75,600,14400,0,0,472,256,0.18359375,0.859375,0.67578125,256
proxy,24,9,100,800,19200,0,0,656,256,0.21484375,0.88671875,0.671875,256
proxy,24,9,125,1000,24000,0,0,836,256,0.2421875,0.88671875,0.64453125,256
proxy,24,9,150,1200,28800,0,0,1017,256,0.12109375,0.921875,0.80078125,256
proxy,24,9,175,1400,33600,0,0,1206,256,0.09765625,0.93359375,0.8359375,256
proxy,24,9,200,1600,38400,0,0,1395,256,0.09765625,0.94140625,0.84375,256
proxy,24,9,225,1800,43200,0,0,1581,256,0.11328125,0.9453125,0.83203125,256
proxy,24,9,250,2000,48000,0,0,1769,256,0.08984375,0.95703125,0.8671875,256
proxy,24,9,275,2200,52800,0,0,1964,256,0.0703125,0.95703125,0.88671875,256
proxy,24,9,300,2400,57600,0,0,2158,256,0.06640625,0.96875,0.90234375,256
whole_group_residual,24,9,0,0,0,0,0,0,256,0.203125,0.71484375,0.51171875,256
whole_group_residual,24,9,25,200,4800,103,2472,150,256,0.33203125,0.7578125,0.42578125,256
whole_group_residual,24,9,50,400,9600,175,4200,304,256,0.41796875,0.7890625,0.37109375,256
whole_group_residual,24,9,75,600,14400,257,6168,464,256,0.50390625,0.81640625,0.3125,256
whole_group_residual,24,9,100,800,19200,319,7656,629,256,0.53125,0.8359375,0.3046875,256
whole_group_residual,24,9,125,1000,24000,404,9696,803,256,0.6171875,0.84375,0.2265625,256
whole_group_residual,24,9,150,1200,28800,498,11952,980,256,0.67578125,0.89453125,0.21875,256
whole_group_residual,24,9,175,1400,33600,580,13920,1168,256,0.7421875,0.921875,0.1796875,256
whole_group_residual,24,9,200,1600,38400,702,16848,1355,256,0.78515625,0.94140625,0.15625,256
whole_group_residual,24,9,225,1800,43200,806,19344,1536,256,0.80859375,0.94921875,0.140625,256
whole_group_residual,24,9,250,2000,48000,933,22392,1728,256,0.8203125,0.953125,0.1328125,256
whole_group_residual,24,9,275,2200,52800,1002,24048,1920,256,0.828125,0.953125,0.125,256
whole_group_residual,24,9,300,2400,57600,1088,26112,2115,256,0.84765625,0.953125,0.10546875,256
rr_completion,24,9,0,0,0,0,0,0,256,0.203125,0.71484375,0.51171875,256
rr_completion,24,9,25,200,4800,95,2280,147,256,0.34765625,0.73046875,0.3828125,256
rr_completion,24,9,50,400,9600,177,4248,299,256,0.45703125,0.796875,0.33984375,256
rr_completion,24,9,75,600,14400,245,5880,460,256,0.515625,0.8125,0.296875,256
rr_completion,24,9,100,800,19200,316,7584,624,256,0.5859375,0.8515625,0.265625,256
rr_completion,24,9,125,1000,24000,397,9528,799,256,0.62109375,0.859375,0.23828125,256
rr_completion,24,9,150,1200,28800,478,11472,976,256,0.6875,0.8828125,0.1953125,256
rr_completion,24,9,175,1400,33600,561,13464,1164,256,0.734375,0.91796875,0.18359375,256
rr_completion,24,9,200,1600,38400,673,16152,1352,256,0.7578125,0.93359375,0.17578125,256
rr_completion,24,9,225,1800,43200,777,18648,1532,256,0.796875,0.94921875,0.15234375,256
rr_completion,24,9,250,2000,48000,887,21288,1722,256,0.81640625,0.953125,0.13671875,256
rr_completion,24,9,275,2200,52800,971,23304,1913,256,0.83203125,0.953125,0.12109375,256
rr_completion,24,9,300,2400,57600,1049,25176,2107,256,0.83203125,0.953125,0.12109375,256
naive_reward_ht,24,9,0,0,0,0,0,0,256,0.203125,0.71484375,0.51171875,256
naive_reward_ht,24,9,25,200,4800,67,1608,147,256,0.265625,0.734375,0.46875,256
naive_reward_ht,24,9,50,400,9600,132,3168,295,256,0.2890625,0.734375,0.4453125,256
naive_reward_ht,24,9,75,600,14400,209,5016,446,256,0.33984375,0.75390625,0.4140625,256
naive_reward_ht,24,9,100,800,19200,283,6792,604,256,0.37890625,0.7578125,0.37890625,256
naive_reward_ht,24,9,125,1000,24000,363,8712,764,256,0.40234375,0.7890625,0.38671875,256
naive_reward_ht,24,9,150,1200,28800,439,10536,927,256,0.4765625,0.796875,0.3203125,256
naive_reward_ht,24,9,175,1400,33600,516,12384,1102,256,0.51171875,0.828125,0.31640625,256
naive_reward_ht,24,9,200,1600,38400,596,14304,1270,256,0.546875,0.83984375,0.29296875,256
naive_reward_ht,24,9,225,1800,43200,679,16296,1439,256,0.5859375,0.84765625,0.26171875,256
naive_reward_ht,24,9,250,2000,48000,777,18648,1614,256,0.6328125,0.8828125,0.25,256
naive_reward_ht,24,9,275,2200,52800,874,20976,1798,256,0.671875,0.9140625,0.2421875,256
naive_reward_ht,24,9,300,2400,57600,954,22896,1982,256,0.6953125,0.90234375,0.20703125,256
partial_replacement,24,9,0,0,0,0,0,0,256,0.203125,0.71484375,0.51171875,256
partial_replacement,24,9,25,200,4800,66,1584,146,256,0.23046875,0.73828125,0.5078125,256
partial_replacement,24,9,50,400,9600,133,3192,297,256,0.2890625,0.78515625,0.49609375,256
partial_replacement,24,9,75,600,14400,218,5232,458,256,0.29296875,0.82421875,0.53125,256
partial_replacement,24,9,100,800,19200,301,7224,633,256,0.33984375,0.84765625,0.5078125,256
partial_replacement,24,9,125,1000,24000,392,9408,808,256,0.453125,0.87109375,0.41796875,256
partial_replacement,24,9,150,1200,28800,475,11400,988,256,0.54296875,0.89453125,0.3515625,256
partial_replacement,24,9,175,1400,33600,556,13344,1176,256,0.609375,0.9140625,0.3046875,256
partial_replacement,24,9,200,1600,38400,646,15504,1363,256,0.61328125,0.91015625,0.296875,256
partial_replacement,24,9,225,1800,43200,735,17640,1542,256,0.67578125,0.94140625,0.265625,256
partial_replacement,24,9,250,2000,48000,841,20184,1729,256,0.7109375,0.94140625,0.23046875,256
partial_replacement,24,9,275,2200,52800,940,22560,1919,256,0.72265625,0.94921875,0.2265625,256
partial_replacement,24,9,300,2400,57600,1026,24624,2113,256,0.75,0.94140625,0.19140625,256
full,48,0,0,0,0,0,0,0,256,0.0390625,0.796875,0.7578125,256
full,48,0,25,200,9600,146,7008,146,256,0.078125,0.80078125,0.72265625,256
full,48,0,50,400,19200,307,14736,307,256,0.109375,0.80078125,0.69140625,256
full,48,0,75,600,28800,457,21936,457,256,0.1328125,0.8203125,0.6875,256
full,48,0,100,800,38400,616,29568,616,256,0.1796875,0.8359375,0.65625,256
full,48,0,125,1000,48000,777,37296,777,256,0.24609375,0.8515625,0.60546875,256
full,48,0,150,1200,57600,932,44736,932,256,0.30859375,0.85546875,0.546875,256
full,48,0,175,1400,67200,1096,52608,1096,256,0.34765625,0.8671875,0.51953125,256
full,48,0,200,1600,76800,1257,60336,1257,256,0.42578125,0.87109375,0.4453125,256
full,48,0,225,1800,86400,1428,68544,1428,256,0.45703125,0.89453125,0.4375,256
full,48,0,250,2000,96000,1599,76752,1599,256,0.48828125,0.90234375,0.4140625,256
full,48,0,275,2200,105600,1777,85296,1777,256,0.54296875,0.91796875,0.375,256
full,48,0,300,2400,115200,1954,93792,1954,256,0.6015625,0.921875,0.3203125,256
proxy,48,0,0,0,0,0,0,0,256,0.0390625,0.796875,0.7578125,256
proxy,48,0,25,200,9600,0,0,147,256,0.02734375,0.828125,0.80078125,256
proxy,48,0,50,400,19200,0,0,313,256,0.0625,0.84375,0.78125,256
proxy,48,0,75,600,28800,0,0,477,256,0.05078125,0.8828125,0.83203125,256
proxy,48,0,100,800,38400,0,0,647,256,0.0625,0.89453125,0.83203125,256
proxy,48,0,125,1000,48000,0,0,820,256,0.04296875,0.90625,0.86328125,256
proxy,48,0,150,1200,57600,0,0,998,256,0.05859375,0.90625,0.84765625,256
proxy,48,0,175,1400,67200,0,0,1171,256,0.04296875,0.91015625,0.8671875,256
proxy,48,0,200,1600,76800,0,0,1350,256,0.0234375,0.91015625,0.88671875,256
proxy,48,0,225,1800,86400,0,0,1533,256,0.0390625,0.9296875,0.890625,256
proxy,48,0,250,2000,96000,0,0,1713,256,0.0390625,0.93359375,0.89453125,256
proxy,48,0,275,2200,105600,0,0,1893,256,0.0546875,0.953125,0.8984375,256
proxy,48,0,300,2400,115200,0,0,2076,256,0.046875,0.94921875,0.90234375,256
whole_group_residual,48,0,0,0,0,0,0,0,256,0.0390625,0.796875,0.7578125,256
whole_group_residual,48,0,25,200,9600,92,4416,144,256,0.09375,0.79296875,0.69921875,256
whole_group_residual,48,0,50,400,19200,170,8160,302,256,0.11328125,0.80859375,0.6953125,256
whole_group_residual,48,0,75,600,28800,213,10224,453,256,0.109375,0.8203125,0.7109375,256
whole_group_residual,48,0,100,800,38400,304,14592,615,256,0.1328125,0.8203125,0.6875,256
whole_group_residual,48,0,125,1000,48000,390,18720,778,256,0.203125,0.859375,0.65625,256
whole_group_residual,48,0,150,1200,57600,457,21936,939,256,0.234375,0.86328125,0.62890625,256
whole_group_residual,48,0,175,1400,67200,546,26208,1108,256,0.28515625,0.875,0.58984375,256
whole_group_residual,48,0,200,1600,76800,597,28656,1269,256,0.35546875,0.859375,0.50390625,256
whole_group_residual,48,0,225,1800,86400,693,33264,1441,256,0.43359375,0.89453125,0.4609375,256
whole_group_residual,48,0,250,2000,96000,773,37104,1613,256,0.453125,0.90625,0.453125,256
whole_group_residual,48,0,275,2200,105600,846,40608,1791,256,0.5,0.91796875,0.41796875,256
whole_group_residual,48,0,300,2400,115200,939,45072,1971,256,0.55859375,0.92578125,0.3671875,256
rr_completion,48,0,0,0,0,0,0,0,256,0.0390625,0.796875,0.7578125,256
rr_completion,48,0,25,200,9600,83,3984,148,256,0.08203125,0.80859375,0.7265625,256
rr_completion,48,0,50,400,19200,156,7488,308,256,0.10546875,0.8203125,0.71484375,256
rr_completion,48,0,75,600,28800,210,10080,460,256,0.12109375,0.83203125,0.7109375,256
rr_completion,48,0,100,800,38400,306,14688,622,256,0.19921875,0.84765625,0.6484375,256
rr_completion,48,0,125,1000,48000,399,19152,786,256,0.25390625,0.875,0.62109375,256
rr_completion,48,0,150,1200,57600,462,22176,953,256,0.2890625,0.87890625,0.58984375,256
rr_completion,48,0,175,1400,67200,558,26784,1125,256,0.35546875,0.8828125,0.52734375,256
rr_completion,48,0,200,1600,76800,623,29904,1287,256,0.40625,0.8671875,0.4609375,256
rr_completion,48,0,225,1800,86400,714,34272,1462,256,0.46875,0.890625,0.421875,256
rr_completion,48,0,250,2000,96000,786,37728,1630,256,0.54296875,0.8984375,0.35546875,256
rr_completion,48,0,275,2200,105600,844,40512,1805,256,0.546875,0.89453125,0.34765625,256
rr_completion,48,0,300,2400,115200,932,44736,1979,256,0.58984375,0.89453125,0.3046875,256
naive_reward_ht,48,0,0,0,0,0,0,0,256,0.0390625,0.796875,0.7578125,256
naive_reward_ht,48,0,25,200,9600,65,3120,144,256,0.046875,0.80078125,0.75390625,256
naive_reward_ht,48,0,50,400,19200,152,7296,301,256,0.05078125,0.8046875,0.75390625,256
naive_reward_ht,48,0,75,600,28800,225,10800,445,256,0.0703125,0.8046875,0.734375,256
naive_reward_ht,48,0,100,800,38400,299,14352,598,256,0.09765625,0.80078125,0.703125,256
naive_reward_ht,48,0,125,1000,48000,370,17760,752,256,0.12109375,0.8203125,0.69921875,256
naive_reward_ht,48,0,150,1200,57600,445,21360,900,256,0.15625,0.8203125,0.6640625,256
naive_reward_ht,48,0,175,1400,67200,523,25104,1053,256,0.171875,0.828125,0.65625,256
naive_reward_ht,48,0,200,1600,76800,593,28464,1203,256,0.2265625,0.80078125,0.57421875,256
naive_reward_ht,48,0,225,1800,86400,671,32208,1358,256,0.24609375,0.83984375,0.59375,256
naive_reward_ht,48,0,250,2000,96000,742,35616,1512,256,0.28515625,0.8515625,0.56640625,256
naive_reward_ht,48,0,275,2200,105600,818,39264,1673,256,0.32421875,0.8515625,0.52734375,256
naive_reward_ht,48,0,300,2400,115200,914,43872,1841,256,0.35546875,0.8515625,0.49609375,256
partial_replacement,48,0,0,0,0,0,0,0,256,0.0390625,0.796875,0.7578125,256
partial_replacement,48,0,25,200,9600,68,3264,152,256,0.0390625,0.8359375,0.796875,256
partial_replacement,48,0,50,400,19200,163,7824,319,256,0.08203125,0.828125,0.74609375,256
partial_replacement,48,0,75,600,28800,242,11616,479,256,0.06640625,0.84765625,0.78125,256
partial_replacement,48,0,100,800,38400,321,15408,644,256,0.08984375,0.84375,0.75390625,256
partial_replacement,48,0,125,1000,48000,399,19152,810,256,0.10546875,0.87109375,0.765625,256
partial_replacement,48,0,150,1200,57600,479,22992,975,256,0.11328125,0.87109375,0.7578125,256
partial_replacement,48,0,175,1400,67200,559,26832,1137,256,0.11328125,0.87890625,0.765625,256
partial_replacement,48,0,200,1600,76800,639,30672,1302,256,0.15234375,0.88671875,0.734375,256
partial_replacement,48,0,225,1800,86400,732,35136,1476,256,0.19140625,0.8984375,0.70703125,256
partial_replacement,48,0,250,2000,96000,814,39072,1647,256,0.26171875,0.890625,0.62890625,256
partial_replacement,48,0,275,2200,105600,898,43104,1822,256,0.296875,0.88671875,0.58984375,256
partial_replacement,48,0,300,2400,115200,998,47904,1997,256,0.359375,0.890625,0.53125,256
full,48,1,0,0,0,0,0,0,256,0.0625,0.71875,0.65625,256
full,48,1,25,200,9600,145,6960,145,256,0.08203125,0.73828125,0.65625,256
full,48,1,50,400,19200,297,14256,297,256,0.09765625,0.734375,0.63671875,256
full,48,1,75,600,28800,453,21744,453,256,0.140625,0.734375,0.59375,256
full,48,1,100,800,38400,599,28752,599,256,0.21875,0.73046875,0.51171875,256
full,48,1,125,1000,48000,753,36144,753,256,0.26953125,0.73828125,0.46875,256
full,48,1,150,1200,57600,909,43632,909,256,0.32421875,0.76953125,0.4453125,256
full,48,1,175,1400,67200,1056,50688,1056,256,0.3671875,0.78125,0.4140625,256
full,48,1,200,1600,76800,1215,58320,1215,256,0.421875,0.83203125,0.41015625,256
full,48,1,225,1800,86400,1393,66864,1393,256,0.4609375,0.84375,0.3828125,256
full,48,1,250,2000,96000,1566,75168,1566,256,0.50390625,0.8671875,0.36328125,256
full,48,1,275,2200,105600,1743,83664,1743,256,0.54296875,0.8671875,0.32421875,256
full,48,1,300,2400,115200,1917,92016,1917,256,0.58203125,0.8828125,0.30078125,256
proxy,48,1,0,0,0,0,0,0,256,0.0625,0.71875,0.65625,256
proxy,48,1,25,200,9600,0,0,145,256,0.046875,0.7421875,0.6953125,256
proxy,48,1,50,400,19200,0,0,298,256,0.06640625,0.78515625,0.71875,256
proxy,48,1,75,600,28800,0,0,466,256,0.06640625,0.78515625,0.71875,256
proxy,48,1,100,800,38400,0,0,621,256,0.078125,0.80078125,0.72265625,256
proxy,48,1,125,1000,48000,0,0,793,256,0.06640625,0.8125,0.74609375,256
proxy,48,1,150,1200,57600,0,0,961,256,0.0703125,0.8203125,0.75,256
proxy,48,1,175,1400,67200,0,0,1131,256,0.07421875,0.828125,0.75390625,256
proxy,48,1,200,1600,76800,0,0,1304,256,0.0390625,0.86328125,0.82421875,256
proxy,48,1,225,1800,86400,0,0,1487,256,0.05078125,0.859375,0.80859375,256
proxy,48,1,250,2000,96000,0,0,1666,256,0.0390625,0.875,0.8359375,256
proxy,48,1,275,2200,105600,0,0,1849,256,0.05078125,0.87890625,0.828125,256
proxy,48,1,300,2400,115200,0,0,2026,256,0.0390625,0.8984375,0.859375,256
whole_group_residual,48,1,0,0,0,0,0,0,256,0.0625,0.71875,0.65625,256
whole_group_residual,48,1,25,200,9600,78,3744,147,256,0.0859375,0.734375,0.6484375,256
whole_group_residual,48,1,50,400,19200,146,7008,297,256,0.1171875,0.7421875,0.625,256
whole_group_residual,48,1,75,600,28800,214,10272,449,256,0.16796875,0.71484375,0.546875,256
whole_group_residual,48,1,100,800,38400,267,12816,575,256,0.16796875,0.66015625,0.4921875,256
whole_group_residual,48,1,125,1000,48000,326,15648,698,256,0.22265625,0.68359375,0.4609375,256
whole_group_residual,48,1,150,1200,57600,392,18816,843,256,0.26171875,0.734375,0.47265625,256
whole_group_residual,48,1,175,1400,67200,465,22320,988,256,0.32421875,0.75390625,0.4296875,256
whole_group_residual,48,1,200,1600,76800,501,24048,1144,256,0.3359375,0.8125,0.4765625,256
whole_group_residual,48,1,225,1800,86400,621,29808,1316,256,0.40234375,0.81640625,0.4140625,256
whole_group_residual,48,1,250,2000,96000,682,32736,1485,256,0.4765625,0.859375,0.3828125,256
whole_group_residual,48,1,275,2200,105600,783,37584,1660,256,0.5078125,0.85546875,0.34765625,256
whole_group_residual,48,1,300,2400,115200,886,42528,1829,256,0.51171875,0.8125,0.30078125,256
rr_completion,48,1,0,0,0,0,0,0,256,0.0625,0.71875,0.65625,256
rr_completion,48,1,25,200,9600,81,3888,143,256,0.078125,0.7109375,0.6328125,256
rr_completion,48,1,50,400,19200,151,7248,291,256,0.109375,0.73828125,0.62890625,256
rr_completion,48,1,75,600,28800,218,10464,438,256,0.171875,0.6796875,0.5078125,256
rr_completion,48,1,100,800,38400,268,12864,555,256,0.18359375,0.609375,0.42578125,256
rr_completion,48,1,125,1000,48000,326,15648,674,256,0.1640625,0.6484375,0.484375,256
rr_completion,48,1,150,1200,57600,384,18432,806,256,0.21875,0.671875,0.453125,256
rr_completion,48,1,175,1400,67200,448,21504,933,256,0.27734375,0.6875,0.41015625,256
rr_completion,48,1,200,1600,76800,482,23136,1065,256,0.30859375,0.7421875,0.43359375,256
rr_completion,48,1,225,1800,86400,580,27840,1213,256,0.3203125,0.6953125,0.375,256
rr_completion,48,1,250,2000,96000,637,30576,1352,256,0.41015625,0.73046875,0.3203125,256
rr_completion,48,1,275,2200,105600,719,34512,1509,256,0.4921875,0.8359375,0.34375,256
rr_completion,48,1,300,2400,115200,822,39456,1670,256,0.484375,0.78515625,0.30078125,256
naive_reward_ht,48,1,0,0,0,0,0,0,256,0.0625,0.71875,0.65625,256
naive_reward_ht,48,1,25,200,9600,67,3216,143,256,0.06640625,0.73046875,0.6640625,256
naive_reward_ht,48,1,50,400,19200,134,6432,290,256,0.078125,0.7265625,0.6484375,256
naive_reward_ht,48,1,75,600,28800,207,9936,441,256,0.09375,0.73046875,0.63671875,256
naive_reward_ht,48,1,100,800,38400,285,13680,585,256,0.1015625,0.72265625,0.62109375,256
naive_reward_ht,48,1,125,1000,48000,355,17040,739,256,0.1328125,0.74609375,0.61328125,256
naive_reward_ht,48,1,150,1200,57600,441,21168,899,256,0.16796875,0.76171875,0.59375,256
naive_reward_ht,48,1,175,1400,67200,518,24864,1045,256,0.1953125,0.74609375,0.55078125,256
naive_reward_ht,48,1,200,1600,76800,603,28944,1199,256,0.2109375,0.75390625,0.54296875,256
naive_reward_ht,48,1,225,1800,86400,691,33168,1364,256,0.23828125,0.7890625,0.55078125,256
naive_reward_ht,48,1,250,2000,96000,769,36912,1528,256,0.2421875,0.796875,0.5546875,256
naive_reward_ht,48,1,275,2200,105600,863,41424,1694,256,0.31640625,0.80859375,0.4921875,256
naive_reward_ht,48,1,300,2400,115200,958,45984,1855,256,0.3359375,0.81640625,0.48046875,256
partial_replacement,48,1,0,0,0,0,0,0,256,0.0625,0.71875,0.65625,256
partial_replacement,48,1,25,200,9600,70,3360,146,256,0.05859375,0.72265625,0.6640625,256
partial_replacement,48,1,50,400,19200,137,6576,295,256,0.0859375,0.7578125,0.671875,256
partial_replacement,48,1,75,600,28800,213,10224,449,256,0.09765625,0.77734375,0.6796875,256
partial_replacement,48,1,100,800,38400,296,14208,597,256,0.09375,0.79296875,0.69921875,256
