org_code,year,release_vintage,historical_value,value_in_2025_release,difference
RHM,2021,2024,4.974868104333167,4.976468394050953,-0.0016002897177864739
RHM,2022,2024,4.973117361918048,4.974836942232954,-0.001719580314905933
RHM,2023,2024,5.116787289400887,5.118156129320304,-0.001368839919416942
RHM,2024,2024,5.142829898098706,5.144022998266284,-0.0011931001675780095
RHQ,2021,2024,4.780907506779056,4.782273118677486,-0.0013656118984295418
RHQ,2022,2024,4.772190395091092,4.773075015667269,-0.0008846205761763315
RHQ,2023,2024,4.881108566231822,4.881694533157233,-0.0005859669254109079
RHQ,2024,2024,4.983099530563794,4.983372333846376,-0.0002728032825816129
RHU,2021,2024,4.806140494337456,4.806509465091321,-0.0003689707538647724
RHU,2022,2024,4.669466436618809,4.671117728526774,-0.0016512919079652022
RHU,2023,2024,4.945271046031729,4.946399391495998,-0.0011283454642692092
RHU,2024,2024,4.816825113604457,4.817925261628425,-0.0011001480239682948
RHW,2021,2024,5.035468117168759,5.037632757894656,-0.002164640725896838
RHW,2022,2024,5.062705186979498,5.063048902299584,-0.0003437153200858134
RHW,2023,2024,5.209702084191124,5.211150455121758,-0.0014483709306336578
RHW,2024,2024,5.256253440186537,5.257619112705109,-0.0013656725185722252
RJ1,2021,2024,4.900413903897633,4.903581219035148,-0.0031673151375155584
RJ1,2022,2024,4.825639740965403,4.827673064744009,-0.002033323778606544
RJ1,2023,2024,4.851185836046984,4.85274859169586,-0.0015627556488766459
RJ1,2024,2024,4.994614571801472,4.995724514077866,-0.001109942276393383
RJ2,2021,2024,4.755354549112749,4.757477746355919,-0.0021231972431703383
RJ2,2022,2024,4.868606582983978,4.870461020288763,-0.0018544373047850726
RJ2,2023,2024,4.974769438080539,4.975956953785263,-0.0011875157047240847
RJ2,2024,2024,5.04446959540502,5.046349692112407,-0.001880096707386869
RJ6,2021,2024,4.79030571253195,4.792155070787834,-0.0018493582558845034
RJ6,2022,2024,4.906466216648217,4.907961057808782,-0.0014948411605653078
RJ6,2023,2024,5.003884023669436,5.004736540549434,-0.0008525168799975447
RJ6,2024,2024,4.975691931856341,4.976007898532584,-0.000315966676243562
RJ7,2021,2024,4.702215814155876,4.703634630035145,-0.0014188158792691752
RJ7,2022,2024,4.764121681275762,4.765964261834013,-0.001842580558250262
RJ7,2023,2024,4.876034512056828,4.876565380047661,-0.0005308679908333502
RJ7,2024,2024,4.937854406178364,4.938606118697676,-0.0007517125193121643
RJ8,2021,2024,4.815960977276888,4.807896321206806,0.008064656070081888
RJ8,2022,2024,4.893214190361344,4.880303244110661,0.012910946250682898
RJ8,2023,2024,5.090280677391572,5.08083108675839,0.009449590633182403
RJ8,2024,2024,4.997286668915926,4.990298052613054,0.006988616302872508
RJC,2021,2024,4.968297152031084,4.970014110980732,-0.00171695894964774
RJC,2022,2024,5.032321045212868,5.034211884159803,-0.0018908389469354248
RJC,2023,2024,5.140534074750352,5.141297796994423,-0.0007637222440708413
RJC,2024,2024,5.287251414607097,5.288479420184976,-0.0012280055778797205
RJE,2021,2024,4.627116378897743,4.628860704050523,-0.0017443251527797798
RJE,2022,2024,4.561440401355694,4.563336971552605,-0.0018965701969113624
RJE,2023,2024,4.943810622326963,4.94417689332901,-0.00036627100204622565
RJE,2024,2024,4.950498555952127,4.951859794656141,-0.0013612387040140561
RJL,2021,2024,4.663766708024552,4.666954172171362,-0.0031874641468103704
RJL,2022,2024,4.679507692861132,4.68112269043815,-0.001614997577018329
RJL,2023,2024,4.962344097871775,4.96320560833311,-0.00086151046133498
RJL,2024,2024,4.809396891604551,4.811496521060023,-0.0020996294554720407
RJN,2021,2024,4.931150108926735,4.933244169437406,-0.0020940605106707366
RJN,2022,2024,4.874768103924761,4.876855578510404,-0.0020874745856431787
RJN,2023,2024,5.003666075226123,5.004354796145481,-0.0006887209193582322
RJN,2024,2024,4.984199445079497,4.983816165768764,0.000383279310733009
RJR,2021,2024,4.476107548628515,4.478896087180066,-0.002788538551550701
RJR,2022,2024,4.625660833829324,4.627329563530619,-0.0016687297012953906
RJR,2023,2024,4.709144062550243,4.710503625551072,-0.001359563000828956
RJR,2024,2024,4.698074635466784,4.699370733884751,-0.0012960984179670731
RJZ,2021,2024,4.694486186253669,4.69665603504794,-0.0021698487942707345
RJZ,2022,2024,4.578760181538397,4.581308860504865,-0.002548678966467932
RJZ,2023,2024,4.642312317308851,4.643573249830462,-0.001260932521611302
RJZ,2024,2024,4.71474420478196,4.716407582573502,-0.001663377791541798
RK5,2021,2024,5.008578009486957,5.010355540133228,-0.0017775306462706197
RK5,2022,2024,4.968812051443808,4.969034113730153,-0.0002220622863449151
RK5,2023,2024,5.222269023431587,5.222162288471313,0.0001067349602745793
RK5,2024,2024,5.10301941614302,5.102821384655774,0.00019803148724584219
RK9,2021,2024,4.593654594652709,4.595804956358835,-0.002150361706125814
RK9,2022,2024,4.58636839996422,4.586870529990546,-0.0005021300263257089
RK9,2023,2024,4.926719810793086,4.927082674707688,-0.0003628639146020518
RK9,2024,2024,4.908064198683483,4.9092069188895,-0.0011427202060163566
RKB,2021,2024,4.654758137150829,4.656038214352809,-0.001280077201980312
RKB,2022,2024,4.72863847434297,4.728451196760284,0.00018727758268610728
RKB,2023,2024,4.842958228488167,4.843356253107672,-0.00039802461950433354
RKB,2024,2024,4.840996544591716,4.842667428618198,-0.001670884026482078
RKE,2021,2024,4.813502369993236,4.815180090101844,-0.0016777201086082272
RKE,2022,2024,4.782269797873373,4.784687426257709,-0.0024176283843360125
RKE,2023,2024,4.924466426445875,4.925288676916416,-0.000822250470541519
RKE,2024,2024,5.094255431000997,5.095529096685294,-0.0012736656842973204
RKL,2021,2024,5.353557649579763,5.348273284197219,0.005284365382543399
RKL,2022,2024,5.18275802115198,5.175293675552847,0.007464345599133004
RKL,2023,2024,5.326306120822597,5.319156697713258,0.007149423109338748
RKL,2024,2024,5.362829209338268,5.356653193456058,0.006176015882210173
RL1,2021,2024,5.15501394782352,5.167140829185557,-0.01212688136203699
RL1,2022,2024,5.038426982672066,5.049037862436894,-0.010610879764827885
RL1,2023,2024,5.433656984133673,5.444232022457463,-0.010575038323789698
RL1,2024,2024,5.341412880175006,5.350446101572979,-0.009033221397973357
RL4,2021,2024,5.007906336409989,5.008849346344241,-0.0009430099342520037
RL4,2022,2024,4.934311097401084,4.934977417080917,-0.0006663196798335491
RL4,2023,2024,5.038581765976704,5.039510926272897,-0.0009291602961933876
RL4,2024,2024,4.996870140279968,4.998708826270626,-0.0018386859906582842
RLQ,2021,2024,4.939259537326179,4.940761046532138,-0.0015015092059593727
RLQ,2022,2024,4.881061444980976,4.881905884562086,-0.0008444395811100236
RLQ,2023,2024,5.064598167098134,5.064208991676036,0.00038917542209748746
RLQ,2024,2024,5.106919484357126,5.10590892833474,0.0010105560223863108
RLT,2021,2024,4.699800194904058,4.700753622724186,-0.0009534278201277502
RLT,2022,2024,4.710313293412122,4.713326699896249,-0.003013406484126513
RLT,2023,2024,5.072375061104016,5.073300908924342,-0.0009258478203255649
RLT,2024,2024,5.226741275156019,5.226534583816622,0.00020669133939765771
RLY,2021,2024,5.383696153929952,5.378157516876644,0.005538637053308371
RLY,2022,2024,5.466658330809386,5.460494144355031,0.006164186454355125
RLY,2023,2024,5.538886102546787,5.533987193205633,0.004898909341154223
RLY,2024,2024,5.459118036081383,5.453248139650785,0.005869896430598764
RM1,2021,2024,4.399155666307341,4.401514857937998,-0.002359191630656454
RM1,2022,2024,4.340579480415222,4.342415875339653,-0.0018363949244308841
RM1,2023,2024,4.67702411674145,4.677221240415157,-0.000197123673707722
RM1,2024,2024,4.705677762362325,4.705818194915769,-0.00014043255344375893
RMC,2021,2024,5.014506456291834,5.016624012606997,-0.00211755631516386
RMC,2022,2024,4.863352308288449,4.865721955299153,-0.002369647010704412
RMC,2023,2024,4.9304391708015,4.932142742535529,-0.001703571734029019
RMC,2024,2024,5.063816857415368,5.065692927288692,-0.0018760698733242265
RMP,2021,2024,4.750902395970643,4.753456303079444,-0.002553907108801212
RMP,2022,2024,4.973258757668143,4.975043764138065,-0.0017850064699223012
RMP,2023,2024,5.144425241617283,5.143006030168663,0.0014192114486197838
RMP,2024,2024,5.068563516260291,5.068022317632956,0.0005411986273342606
RMY,2021,2024,4.881366868993662,4.869895880902629,0.011470988091033085
RMY,2022,2024,4.923734812973098,4.914124403209946,0.009610409763152639
RMY,2023,2024,5.022795153194823,5.016808593517169,0.0059865596776544905
RMY,2024,2024,4.899207800659925,4.890975918854528,0.008231881805397023
RN3,2021,2024,4.636807657204581,4.640109557920728,-0.0033019007161474434
RN3,2022,2024,4.755857519390527,4.7569745008986,-0.0011169815080736
RN3,2023,2024,5.00036649589018,5.001740209314139,-0.0013737134239590887
RN3,2024,2024,5.057502441234158,5.058829900220981,-0.0013274589868226272
RN5,2021,2024,4.795567437650545,4.797502638027316,-0.0019352003767707515
RN5,2022,2024,4.810082396653592,4.811322445194485,-0.0012400485408932127
RN5,2023,2024,4.952844260188961,4.95418438198161,-0.0013401217926487519
RN5,2024,2024,5.039338474816804,5.04044880067916,-0.001110325862355488
RN7,2021,2024,4.978416266801847,4.979058182478219,-0.0006419156763728395
RN7,2022,2024,4.969349762680966,4.970138728953146,-0.0007889662721805024
RN7,2023,2024,5.015861708251329,5.016465950196181,-0.0006042419448517578
RN7,2024,2024,5.112633739689236,5.11394766840484,-0.0013139287156045398
RNA,2021,2024,4.619826418169706,4.622337824871331,-0.0025114067016254182
RNA,2022,2024,4.66540812720763,4.666455218348557,-0.0010470911409266037
RNA,2023,2024,4.788401241832161,4.789203402672055,-0.0008021608398944835
RNA,2024,2024,4.776447491285462,4.777644920712906,-0.0011974294274441633
RNK,2021,2024,4.89630217222085,4.89042051824901,0.005881653971840706
RNK,2022,2024,4.717178396875696,4.713108468256527,0.004069928619169438
RNK,2023,2024,4.825562505674195,4.820699383723069,0.004863121951125926
RNK,2024,2024,4.825239555323884,4.816632242414502,0.008607312909381548
RNN,2021,2024,4.856989373259146,4.857728856438158,-0.0007394831790126233
RNN,2022,2024,4.911141307116005,4.91181839615772,-0.0006770890417149289
RNN,2023,2024,5.086698876575205,5.086374289242835,0.0003245873323693971
RNN,2024,2024,5.085051701275606,5.086720023254774,-0.0016683219791682191
RNQ,2021,2024,4.622144741135521,4.622058897444431,8.584369109065904e-05
RNQ,2022,2024,4.546991174180788,4.548532839707979,-0.0015416655271911495
RNQ,2023,2024,4.848416039628445,4.848139870448501,0.00027616917994421897
RNQ,2024,2024,4.893044571674841,4.894204571816515,-0.0011600001416738337
RNS,2021,2024,4.641982975204767,4.643300857549302,-0.00131788234453456
RNS,2022,2024,4.69510811592395,4.695626495035093,-0.0005183791111429414
RNS,2023,2024,4.950600222666243,4.950263372493144,0.00033685017309892373
RNS,2024,2024,5.024569810650125,5.024918332347993,-0.0003485216978678096
RNU,2021,2024,5.114231901264875,5.105477075305609,0.008754825959266022
RNU,2022,2024,5.101757084900566,5.094029277702026,0.007727807198540049
RNU,2023,2024,5.333061240616469,5.325784679933609,0.0072765606828602
RNU,2024,2024,5.338807246834476,5.33079012371366,0.008017123120815484
RNZ,2021,2024,4.598762010640583,4.604177069488868,-0.005415058848284637
RNZ,2022,2024,4.668308762430612,4.671776759129534,-0.003467996698922171
RNZ,2023,2024,4.939941081374458,4.941375693584414,-0.0014346122099553327
RNZ,2024,2024,5.168332308915563,5.169584116369591,-0.0012518074540279756
RP1,2021,2024,5.258620327686987,5.251579982656738,0.0070403450302496395
RP1,2022,2024,5.300724030424882,5.293161366318233,0.007562664106648853
RP1,2023,2024,5.410407900253011,5.404798813878666,0.005609086374344763
RP1,2024,2024,5.485892999058867,5.478716926993252,0.007176072065615102
RP4,2021,2024,4.958192021604744,4.971419886349703,-0.01322786474495885
RP4,2022,2024,4.848343844013695,4.861370026203409,-0.013026182189713964
RP4,2023,2024,4.949523635648887,4.967260724917249,-0.017737089268361927
RP4,2024,2024,5.084313055459004,5.097954173657304,-0.013641118198299829
RP5,2021,2024,4.735634299115503,4.738480126189577,-0.002845827074073881
RP5,2022,2024,4.889411698839852,4.891567439283589,-0.002155740443737564
RP5,2023,2024,5.182063602618944,5.183121126914799,-0.001057524295855039
RP5,2024,2024,5.060068583441345,5.061274340406281,-0.0012057569649357447
RP6,2021,2024,5.172034541088456,5.164286206514936,0.007748334573519422
RP6,2022,2024,5.032950311411057,5.02669010262222,0.006260208788837041
RP6,2023,2024,5.208891378670013,5.19930603071097,0.009585347959043311
RP6,2024,2024,5.280300787208931,5.273645133691734,0.006655653517197102
RP7,2021,2024,5.34426469704145,5.337180891413109,0.007083805628341544
RP7,2022,2024,5.175054001288005,5.167471502259359,0.007582499028645273
RP7,2023,2024,5.43383079544313,5.426401284986551,0.007429510456579358
RP7,2024,2024,5.450767878985654,5.441363105199287,0.009404773786367393
RPA,2021,2024,4.552441573782605,4.552265703969308,0.00017586981329742457
RPA,2022,2024,4.600108317401862,4.598046273621439,0.0020620437804224068
RPA,2023,2024,4.737670415235606,4.738989389949971,-0.0013189747143647068
RPA,2024,2024,4.879352943636501,4.879987313242617,-0.0006343696061152926
RPC,2021,2024,5.329426671144629,5.333027459097367,-0.0036007879527373277
RPC,2022,2024,5.451473687861641,5.453637893420068,-0.0021642055584267794
RPC,2023,2024,5.513420051547739,5.514623128832262,-0.0012030772845221804
RPC,2024,2024,5.480348438230425,5.487200185539141,-0.006851747308716405
RPG,2021,2024,5.175948834371824,5.168572122184998,0.0073767121868257846
RPG,2022,2024,5.225347608772665,5.217423504369148,0.007924104403516985
RPG,2023,2024,5.325315129361229,5.318504398150552,0.006810731210676657
RPG,2024,2024,5.367964928994095,5.361353423436549,0.006611505557545527
RPY,2021,2024,5.019111282955821,5.030827328226051,-0.011716045270230069
RPY,2022,2024,4.9238188285228,4.933182096727669,-0.009363268204868547
RPY,2023,2024,5.045767223349898,5.050992099575426,-0.005224876225527808
RPY,2024,2024,5.239491003387694,5.249594524667445,-0.010103521279750893
RQM,2021,2024,4.678367189453976,4.681215659663465,-0.0028484702094893066
RQM,2022,2024,4.746272604498386,4.748736418171365,-0.0024638136729793203
RQM,2023,2024,4.935965228899037,4.93770117976832,-0.0017359508692829095
RQM,2024,2024,5.010136575803353,5.012562605461667,-0.0024260296583147323
RQW,2021,2024,4.454353725793458,4.45708617472929,-0.0027324489358324655
RQW,2022,2024,4.492065924259661,4.494546800288611,-0.0024808760289500853
RQW,2023,2024,4.728585619304495,4.73281516821273,-0.004229548908235792
RQW,2024,2024,4.760071972065488,4.763390191050724,-0.003318218985236321
RQX,2021,2024,4.861753259466732,4.862579684110055,-0.0008264246433231648
RQX,2022,2024,4.583776705674095,4.584270665078546,-0.0004939594044515161
RQX,2023,2024,4.802840555079319,4.804029452794003,-0.0011888977146838897
RQX,2024,2024,4.847967703562105,4.85024296847376,-0.0022752649116544177
RQY,2021,2024,4.961245685486654,4.953293850093491,0.00795183539316291
RQY,2022,2024,5.098092759865122,5.096310582944936,0.0017821769201864512
RQY,2023,2024,5.163179675514328,5.159317453479504,0.0038622220348241143
RQY,2024,2024,5.148483696583805,5.144198651399226,0.004285045184578173
RR7,2021,2024,4.883617994215061,4.884487157248178,-0.0008691630331174593
RR7,2022,2024,4.828420189949165,4.830280474611571,-0.0018602846624053981
RR7,2023,2024,5.114702186946301,5.114743247165526,-4.106021922467562e-05
RR7,2024,2024,4.991478421683169,4.993289409488968,-0.0018109878057988027
RR8,2021,2024,4.824832710806098,4.826582935443497,-0.0017502246373988228
RR8,2022,2024,4.845792481534618,4.847992089211622,-0.0021996076770038897
RR8,2023,2024,5.046931494010333,5.048118131553252,-0.0011866375429194775
RR8,2024,2024,5.00797674484386,5.010146302627267,-0.0021695577834073276
RRE,2021,2024,5.271259712600445,5.263257222632269,0.008002489968175652
RRE,2022,2024,5.378571616540981,5.370776611828942,0.0077950047120385335
RRE,2023,2024,5.541338911191376,5.534207849231851,0.0071310619595248426
RRE,2024,2024,5.556432510249413,5.548376140534154,0.008056369715259137
RRF,2021,2024,5.102305315310315,5.104282311802642,-0.0019769964923268546
RRF,2022,2024,5.051628198002491,5.053615448710494,-0.0019872507080034296
RRF,2023,2024,5.191213091161688,5.192115359529274,-0.00090226836758589
RRF,2024,2024,5.069891020729649,5.071857589619062,-0.001966568889412379
RRJ,2021,2024,5.312384849634058,5.316397916846648,-0.00401306721258976
RRJ,2022,2024,5.294603225081435,5.302691933013416,-0.008088707931981354
RRJ,2023,2024,5.438173353006029,5.437632152886327,0.0005412001197013794
RRJ,2024,2024,5.396569316518204,5.400262887879024,-0.003693571360820158
RRK,2021,2024,4.548908172821435,4.550384037764103,-0.001475864942667826
RRK,2022,2024,4.609126993886922,4.610361009260644,-0.0012340153737220305
RRK,2023,2024,4.745791951250041,4.745916300721418,-0.00012434947137673902
RRK,2024,2024,4.831559682356519,4.832502084212246,-0.0009424018557266933
RRU,2021,2024,4.072995573963139,4.063172793513713,0.00982278044942575
RRU,2022,2024,4.138332893077167,4.124036934727775,0.014295958349391569
RRU,2023,2024,4.472965903000218,4.45747550722887,0.01549039577134792
RRU,2024,2024,4.390425310102769,4.378736642551572,0.011688667551196907
RRV,2021,2024,4.783677242461753,4.785358234649236,-0.0016809921874827438
RRV,2022,2024,4.861146911100556,4.86266041439796,-0.001513503297404739
RRV,2023,2024,5.084853771662901,5.08609547366565,-0.0012417020027486458
RRV,2024,2024,5.108178803552846,5.109753497364655,-0.0015746938118086362
RT1,2021,2024,5.001938147885819,4.994582696128415,0.007355451757404374
RT1,2022,2024,5.030519246058332,5.023044724253939,0.007474521804392786
RT1,2023,2024,5.298288859056769,5.291472949353076,0.006815909703693279
RT1,2024,2024,5.263638971950048,5.258516696810288,0.005122275139759935
RT2,2021,2024,5.165415100579698,5.157508322687175,0.007906777892523031
RT2,2022,2024,5.226873567260943,5.219301993641397,0.007571573619546079
RT2,2023,2024,5.357138882368207,5.352656280695289,0.00448260167291803
RT2,2024,2024,5.427483881690262,5.420543675939426,0.006940205750836093
RT5,2021,2024,5.043875417216867,5.039112039464245,0.0047633777526225884
RT5,2022,2024,5.150406345665462,5.14251715467134,0.007889190994121442
RT5,2023,2024,5.256579180674824,5.250119865289554,0.0064593153852694485
RT5,2024,2024,5.419395611760568,5.413433177211279,0.005962434549289242
RTD,2021,2024,4.796066075052193,4.797922810518719,-0.0018567354665259828
RTD,2022,2024,4.835966116017373,4.838454771111657,-0.002488655094284198
RTD,2023,2024,4.853874981828647,4.855193972580867,-0.001318990752220195
RTD,2024,2024,4.956013954880379,4.956727303808969,-0.0007133489285902073
RTE,2021,2024,4.575276682488823,4.577930094539695,-0.002653412050871218
RTE,2022,2024,4.578723258045701,4.580100366921196,-0.0013771088754950256
RTE,2023,2024,4.825810172908471,4.825912988625287,-0.00010281571681591828
RTE,2024,2024,4.96675326279215,4.96604833012521,0.0007049326669399392
RTF,2021,2024,5.259362237264507,5.259735768277637,-0.00037353101313009063
RTF,2022,2024,5.242533965474254,5.243427218178822,-0.0008932527045679706
RTF,2023,2024,5.382188176088307,5.382928554171006,-0.0007403780826988893
RTF,2024,2024,5.300130677785782,5.300151074009687,-2.0396223904484145e-05
RTG,2021,2024,4.739383150859907,4.741126231001675,-0.0017430801417681607
RTG,2022,2024,4.784978494357997,4.786901210048168,-0.0019227156901706621
RTG,2023,2024,4.865503885007734,4.867708844353051,-0.002204959345316837
RTG,2024,2024,4.920896689464327,4.922817412417118,-0.0019207229527902214
RTH,2021,2024,4.956773343218202,4.957558147346745,-0.0007848041285427598
RTH,2022,2024,5.001844520506951,5.002499061778113,-0.0006545412711620457
RTH,2023,2024,5.169472555079486,5.169847130873442,-0.00037457579395550056
RTH,2024,2024,5.092710766862068,5.093571508404745,-0.0008607415426764575
RTK,2021,2024,5.024362740504729,5.025038759471649,-0.0006760189669199335
RTK,2022,2024,4.970662996500889,4.972263596812758,-0.0016006003118693712
RTK,2023,2024,5.116975852226642,5.119249252038455,-0.0022733998118127374
RTK,2024,2024,5.238335019882773,5.238738241393828,-0.0004032215110552073
RTP,2021,2024,5.110881825001641,5.112275827687517,-0.0013940026858758614
RTP,2022,2024,4.869756964750009,4.871788673606185,-0.0020317088561752072
RTP,2023,2024,5.049896284862654,5.051665480347213,-0.0017691954845595603
RTP,2024,2024,5.0729869182302,5.074240913899613,-0.0012539956694137544
RTQ,2021,2024,5.187174639372296,5.176889546519086,0.01028509285321011
RTQ,2022,2024,5.234122356368301,5.223641637887401,0.010480718480899931
RTQ,2023,2024,5.402184722111866,5.39301019492718,0.00917452718468681
RTQ,2024,2024,5.322224744779237,5.314729474250338,0.007495270528898423
RTR,2021,2024,4.826042320483071,4.828022553986291,-0.0019802335032199636
RTR,2022,2024,4.8065450924222,4.808987493578705,-0.0024424011565047365
RTR,2023,2024,4.957428656473859,4.958551960539026,-0.001123304065166586
RTR,2024,2024,4.908386473106454,4.910169018733923,-0.0017825456274689344
RV3,2021,2024,5.200382980082442,5.19386000308109,0.0065229770013521815
RV3,2022,2024,5.113331199838837,5.106562799100852,0.006768400737984237
RV3,2023,2024,5.298954459365603,5.29132820849729,0.007626250868312923
RV3,2024,2024,5.241977595643524,5.235744844012987,0.006232751630537159
RV5,2021,2024,5.156794506985486,5.14967658546756,0.007117921517926007
RV5,2022,2024,5.1978369797467,5.191576000408777,0.006260979337922912
RV5,2023,2024,5.210134409408809,5.202356195474345,0.0077782139344639845
RV5,2024,2024,5.143008230041699,5.135566555271176,0.0074416747705230435
RV9,2021,2024,5.174107515678146,5.16609086058877,0.008016655089376101
RV9,2022,2024,5.294186626970125,5.285906412564613,0.008280214405512076
RV9,2023,2024,5.393407272241967,5.384486116024314,0.008921156217652992
RV9,2024,2024,5.406628469374933,5.397908386174462,0.008720083200470796
RVJ,2021,2024,4.666358774272583,4.669803192454625,-0.003444418182041886
RVJ,2022,2024,4.730044893115816,4.734646551498437,-0.004601658382620499
RVJ,2023,2024,5.097394135902469,5.099423823950647,-0.0020296880481778246
RVJ,2024,2024,5.135950699313206,5.138182873650826,-0.0022321743376201297
RVN,2021,2024,5.148858712936947,5.13929523311933,0.009563479817617626
RVN,2022,2024,5.267973366024122,5.25942880723168,0.008544558792441315
RVN,2023,2024,5.334700024429851,5.326483484631737,0.008216539798113764
RVN,2024,2024,5.382572357630344,5.374076646883631,0.008495710746712959
RVR,2021,2024,4.804979487003063,4.806794253341924,-0.00181476633886124
RVR,2022,2024,4.943776204991243,4.94619518110627,-0.0024189761150266165
RVR,2023,2024,5.160912848417398,5.162334482462908,-0.0014216340455099896
RVR,2024,2024,5.211234574057401,5.212440941182371,-0.0012063671249702423
RVV,2021,2024,4.616948693166452,4.618789806731477,-0.001841113565024699
RVV,2022,2024,4.707319731794398,4.708376001959787,-0.001056270165388895
RVV,2023,2024,4.832462218582674,4.833090577397672,-0.000628358814998009
RVV,2024,2024,4.804793486229744,4.806490785568232,-0.0016972993384882784
RVW,2021,2024,5.062315402196028,5.062423120080644,-0.00010771788461561016
RVW,2022,2024,5.188059569159938,5.187353504322535,0.0007060648374030976
RVW,2023,2024,5.270680380087689,5.270287956628094,0.0003924234595951148
RVW,2024,2024,5.167624072471496,5.166290626985942,0.00133344548555403
RW4,2021,2024,5.200409567414189,5.192968970304475,0.007440597109714453
RW4,2022,2024,5.246364666207905,5.237877011979538,0.008487654228366281
RW4,2023,2024,5.311272912055763,5.302088140401914,0.009184771653849566
RW4,2024,2024,5.426422932127054,5.418350824767242,0.008072107359812009
RW5,2021,2024,5.109699629305322,5.10185392326464,0.007845706040681577
RW5,2022,2024,5.115148710091583,5.106551587276679,0.00859712281490399
RW5,2023,2024,5.295600053749698,5.286646090875819,0.008953962873879284
RW5,2024,2024,5.254986976636991,5.246922792731586,0.008064183905405642
RWA,2021,2024,4.714151874696848,4.716620539683854,-0.002468664987006264
RWA,2022,2024,4.598400623745912,4.600669689813856,-0.002269066067944081
RWA,2023,2024,4.964501720419734,4.966318095829741,-0.0018163754100068985
RWA,2024,2024,4.855404534718304,4.857174593549243,-0.0017700588309388365
RWD,2021,2024,4.508582596350792,4.512155686432332,-0.0035730900815398314
RWD,2022,2024,4.738150761370965,4.741048296530844,-0.0028975351598790056
RWD,2023,2024,4.841344390514175,4.844156414056003,-0.002812023541827635
RWD,2024,2024,5.004028962388452,5.005626976598999,-0.0015980142105469497
RWE,2021,2024,4.795437205785714,4.79771785353432,-0.002280647748605702
RWE,2022,2024,4.826324368321138,4.828913809849332,-0.0025894415281939587
RWE,2023,2024,5.160893476952855,5.162012098798444,-0.001118621845589196
RWE,2024,2024,5.210777240385645,5.210322749823411,0.00045449056223390016
RWF,2021,2024,4.844289212002017,4.845790575818184,-0.0015013638161676113
RWF,2022,2024,4.855784958359043,4.858264282195185,-0.0024793238361420222
RWF,2023,2024,5.096751615367859,5.097434995341938,-0.000683379974078413
RWF,2024,2024,5.164937857933378,5.165790443463047,-0.0008525855296692697
RWG,2021,2024,4.862156502477826,4.861368816143533,0.0007876863342932694
RWG,2022,2024,4.83538106709863,4.835016601735338,0.00036446536329126644
RWG,2023,2024,4.937119460296784,4.935929306139657,0.0011901541571264218
RWG,2024,2024,4.959862040322792,4.958962506537638,0.0008995337851542828
RWH,2021,2024,4.831605856066806,4.832353112009183,-0.000747255942377123
RWH,2022,2024,4.777291305648182,4.778181174691177,-0.0008898690429948175
RWH,2023,2024,4.955285319514212,4.955918312348311,-0.0006329928340989
RWH,2024,2024,5.07298656721409,5.073274062148228,-0.000287494934138266
RWJ,2021,2024,4.781821678013905,4.78368214986174,-0.001860471847834333
RWJ,2022,2024,4.838575925923624,4.841091873167662,-0.0025159472440385855
RWJ,2023,2024,5.109360709315772,5.111210788923983,-0.0018500796082108195
RWJ,2024,2024,5.080464058672002,5.08207679026076,-0.0016127315887581872
RWP,2021,2024,4.737920395640595,4.739279222533044,-0.0013588268924493718
RWP,2022,2024,4.715890368727001,4.716160843682547,-0.0002704749555464403
RWP,2023,2024,4.845193855897136,4.844209872545928,0.0009839833512081952
RWP,2024,2024,4.972311958820119,4.971211865159065,0.0011000936610541245
RWR,2021,2024,5.154603800681097,5.148522902316277,0.006080898364820619
RWR,2022,2024,5.250194816088722,5.244099128011753,0.006095688076969807
RWR,2023,2024,5.253983054954383,5.250559819030287,0.003423235924095991
RWR,2024,2024,5.311448340736091,5.305956148564836,0.0054921921712551836
RWV,2021,2024,5.173923529424185,5.164912552523369,0.009010976900816203
RWV,2022,2024,5.175769161994312,5.16818576448554,0.007583397508772016
RWV,2023,2024,5.275153929034193,5.266373139547468,0.008780789486724672
RWV,2024,2024,5.253970156025284,5.246791796018871,0.0071783600064128095
RWW,2021,2024,5.011675312480246,5.01470483492992,-0.00302952244967436
RWW,2022,2024,5.045000252341055,5.048603549920324,-0.003603297579269693
RWW,2023,2024,5.203890088516833,5.204984330306958,-0.0010942417901249613
RWW,2024,2024,5.275876852038445,5.278520633174216,-0.00264378113577024
RWX,2021,2024,5.269600455066743,5.261161060138034,0.008439394928709376
RWX,2022,2024,5.333443877459657,5.324578863714495,0.008865013745161576
RWX,2023,2024,5.419462861487979,5.411796382971358,0.007666478516621389
RWX,2024,2024,5.563431107109913,5.556495471430916,0.006935635678997798
RWY,2021,2024,4.548544905405294,4.550998398465527,-0.002453493060232681
RWY,2022,2024,4.761647469955128,4.76326593342936,-0.0016184634742320014
RWY,2023,2024,5.03030896112182,5.031239297767651,-0.0009303366458306428
RWY,2024,2024,4.972580097563045,4.974409029313617,-0.0018289317505715275
RX1,2021,2024,4.673936597903085,4.67641126906238,-0.0024746711592955606
RX1,2022,2024,4.678154269433748,4.680639461513869,-0.0024851920801207683
RX1,2023,2024,4.88960955329522,4.890655716695605,-0.0010461634003844367
RX1,2024,2024,4.864542341511533,4.86539049140931,-0.0008481498977772617
