org_code,org_name,year,benchmark_group,benchmark_group_vintage,is_trust,reporting_unit_type,legal_org_code,result_available,historically_comparable,complete_five_year_history,official_2025_no_history,comparability_reason,burnout_score,burnout_n,n_resp,response_rate,wellbeing_action,wellbeing_action_n,intent_leave,intent_leave_n,thinking_about_leaving_score,thinking_about_leaving_n,work_related_stress,work_related_stress_n,n_eligible,n_eligible_source,n_eligible_from_org_rate,n_eligible_derivation,n_eff,burnout_se,burnout_individual_sd,precision_metadata,release_vintage,weighting,source_file,source_sheet,source_row,source_sha256,source_cells
RN7,Dartford and Gravesham NHS Trust,2025,Acute&Acute Community Trusts,2025,1,trust,RN7,1,1,1,0,All five official histories available,5.079731080231118,1909.0,1915.0,0.4129825318093595,0.6206644442750602,1893.0,0.2610486089425723,1906.0,6.082877969929025,1905.0,0.3838178343226671,1893.0,,Not directly published in this workbook,4637.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,71,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""IQ71"",""burnout_score"":""R71"",""intent_leave"":""DV71"",""intent_leave_n"":""MM71"",""n_resp"":""QT71"",""response_rate"":""QS71"",""thinking_about_leaving_n"":""IC71"",""thinking_about_leaving_score"":""AH71"",""wellbeing_action"":""BM71"",""wellbeing_action_n"":""KD71"",""work_related_stress"":""BO71"",""work_related_stress_n"":""KF71""}"
RNA,The Dudley Group NHS Foundation Trust,2021,Acute&Acute Community Trusts,2025,1,trust,RNA,1,1,1,0,All five official histories available,4.622337824871331,3120.0,3185.0,0.5872049927711487,0.5080825773904566,3065.0,0.3152235670103716,3085.0,5.790415668085276,3083.0,0.4557170908043012,3120.0,,Not directly published in this workbook,5424.000203011369,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,72,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""CBD72"",""burnout_score"":""BTN72"",""intent_leave"":""BWW72"",""intent_leave_n"":""CEE72"",""n_resp"":""CHX72"",""response_rate"":""CHW72"",""thinking_about_leaving_n"":""CAP72"",""thinking_about_leaving_score"":""BUD72"",""wellbeing_action"":""BVI72"",""wellbeing_action_n"":""CCQ72"",""work_related_stress"":""BVJ72"",""work_related_stress_n"":""CCR72""}"
RNA,The Dudley Group NHS Foundation Trust,2022,Acute&Acute Community Trusts,2025,1,trust,RNA,1,1,1,0,All five official histories available,4.666455218348557,2763.0,2768.0,0.4888731896856234,0.5465197011330025,2720.0,0.316192099466693,2742.0,5.77910250596074,2744.0,0.4609498145794376,2756.0,,Not directly published in this workbook,5662.000000000001,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,72,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""BKJ72"",""burnout_score"":""BCN72"",""intent_leave"":""BGB72"",""intent_leave_n"":""BNP72"",""n_resp"":""BRJ72"",""response_rate"":""BRI72"",""thinking_about_leaving_n"":""BJV72"",""thinking_about_leaving_score"":""BDD72"",""wellbeing_action"":""BEI72"",""wellbeing_action_n"":""BLW72"",""work_related_stress"":""BEJ72"",""work_related_stress_n"":""BLX72""}"
RNA,The Dudley Group NHS Foundation Trust,2023,Acute&Acute Community Trusts,2025,1,trust,RNA,1,1,1,0,All five official histories available,4.789203402672055,2743.0,2748.0,0.4495337804678554,0.5473823164445359,2736.0,0.2888510577261826,2734.0,5.89712275624902,2735.0,0.4457661822093753,2736.0,,Not directly published in this workbook,6113.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,72,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ATB72"",""burnout_score"":""AKX72"",""intent_leave"":""AOO72"",""intent_leave_n"":""AWK72"",""n_resp"":""BAJ72"",""response_rate"":""BAI72"",""thinking_about_leaving_n"":""ASN72"",""thinking_about_leaving_score"":""ALN72"",""wellbeing_action"":""AMS72"",""wellbeing_action_n"":""AUO72"",""work_related_stress"":""AMT72"",""work_related_stress_n"":""AUP72""}"
RNA,The Dudley Group NHS Foundation Trust,2024,Acute&Acute Community Trusts,2025,1,trust,RNA,1,1,1,0,All five official histories available,4.777644920712906,2924.0,2926.0,0.4863696808510638,0.5347257642316868,2920.0,0.307858670044746,2916.0,5.806854453235329,2916.0,0.439047648781287,2918.0,,Not directly published in this workbook,6016.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,72,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ABK72"",""burnout_score"":""TF72"",""intent_leave"":""WX72"",""intent_leave_n"":""AEU72"",""n_resp"":""AIT72"",""response_rate"":""AIS72"",""thinking_about_leaving_n"":""AAW72"",""thinking_about_leaving_score"":""TV72"",""wellbeing_action"":""VA72"",""wellbeing_action_n"":""ACX72"",""work_related_stress"":""VB72"",""work_related_stress_n"":""ACY72""}"
RNA,The Dudley Group NHS Foundation Trust,2025,Acute&Acute Community Trusts,2025,1,trust,RNA,1,1,1,0,All five official histories available,4.679990273107688,2397.0,2401.0,0.3815956770502225,0.4805509946711022,2396.0,0.3587024517263106,2391.0,5.52101720974328,2389.0,0.4532950535390038,2395.0,,Not directly published in this workbook,6292.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,72,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""IQ72"",""burnout_score"":""R72"",""intent_leave"":""DV72"",""intent_leave_n"":""MM72"",""n_resp"":""QT72"",""response_rate"":""QS72"",""thinking_about_leaving_n"":""IC72"",""thinking_about_leaving_score"":""AH72"",""wellbeing_action"":""BM72"",""wellbeing_action_n"":""KD72"",""work_related_stress"":""BO72"",""work_related_stress_n"":""KF72""}"
RNK,Tavistock and Portman NHS Foundation Trust,2021,"MH&LD, MH, LD&Community Trusts",2025,1,trust,RNK,1,1,1,0,All five official histories available,4.89042051824901,411.0,422.0,0.5844875574111938,0.339926936300999,408.0,0.4104405378356752,407.0,5.410849678843971,408.0,0.5445053213646971,412.0,,Not directly published in this workbook,721.9999718541793,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,"MH&LD, MH, LD&Community Trusts",13,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""CBD13"",""burnout_score"":""BTN13"",""intent_leave"":""BWW13"",""intent_leave_n"":""CEE13"",""n_resp"":""CHX13"",""response_rate"":""CHW13"",""thinking_about_leaving_n"":""CAP13"",""thinking_about_leaving_score"":""BUD13"",""wellbeing_action"":""BVI13"",""wellbeing_action_n"":""CCQ13"",""work_related_stress"":""BVJ13"",""work_related_stress_n"":""CCR13""}"
RNK,Tavistock and Portman NHS Foundation Trust,2022,"MH&LD, MH, LD&Community Trusts",2025,1,trust,RNK,1,1,1,0,All five official histories available,4.713108468256527,335.0,335.0,0.4333764553686934,0.2840877424519807,333.0,0.4777779150633641,330.0,4.827668046243335,330.0,0.5741243287005692,333.0,,Not directly published in this workbook,773.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,"MH&LD, MH, LD&Community Trusts",13,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""BKJ13"",""burnout_score"":""BCN13"",""intent_leave"":""BGB13"",""intent_leave_n"":""BNP13"",""n_resp"":""BRJ13"",""response_rate"":""BRI13"",""thinking_about_leaving_n"":""BJV13"",""thinking_about_leaving_score"":""BDD13"",""wellbeing_action"":""BEI13"",""wellbeing_action_n"":""BLW13"",""work_related_stress"":""BEJ13"",""work_related_stress_n"":""BLX13""}"
RNK,Tavistock and Portman NHS Foundation Trust,2023,"MH&LD, MH, LD&Community Trusts",2025,1,trust,RNK,1,1,1,0,All five official histories available,4.820699383723069,434.0,435.0,0.5337423312883436,0.3655616410225596,434.0,0.4616034337522238,433.0,4.682744342317331,433.0,0.5102075410322734,434.0,,Not directly published in this workbook,815.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,"MH&LD, MH, LD&Community Trusts",13,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ATB13"",""burnout_score"":""AKX13"",""intent_leave"":""AOO13"",""intent_leave_n"":""AWK13"",""n_resp"":""BAJ13"",""response_rate"":""BAI13"",""thinking_about_leaving_n"":""ASN13"",""thinking_about_leaving_score"":""ALN13"",""wellbeing_action"":""AMS13"",""wellbeing_action_n"":""AUO13"",""work_related_stress"":""AMT13"",""work_related_stress_n"":""AUP13""}"
RNK,Tavistock and Portman NHS Foundation Trust,2024,"MH&LD, MH, LD&Community Trusts",2025,1,trust,RNK,1,1,1,0,All five official histories available,4.816632242414502,416.0,417.0,0.5436766623207301,0.3947307437049916,413.0,0.4345447331888206,415.0,5.082323219839582,415.0,0.465679104700051,416.0,,Not directly published in this workbook,767.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,"MH&LD, MH, LD&Community Trusts",13,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ABK13"",""burnout_score"":""TF13"",""intent_leave"":""WX13"",""intent_leave_n"":""AEU13"",""n_resp"":""AIT13"",""response_rate"":""AIS13"",""thinking_about_leaving_n"":""AAW13"",""thinking_about_leaving_score"":""TV13"",""wellbeing_action"":""VA13"",""wellbeing_action_n"":""ACX13"",""work_related_stress"":""VB13"",""work_related_stress_n"":""ACY13""}"
RNK,Tavistock and Portman NHS Foundation Trust,2025,"MH&LD, MH, LD&Community Trusts",2025,1,trust,RNK,1,1,1,0,All five official histories available,5.270150977911881,392.0,392.0,0.4937027707808564,0.369433565415261,391.0,0.3654621519415151,391.0,5.231108626524046,391.0,0.4047531994999108,392.0,,Not directly published in this workbook,794.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,"MH&LD, MH, LD&Community Trusts",13,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""IQ13"",""burnout_score"":""R13"",""intent_leave"":""DV13"",""intent_leave_n"":""MM13"",""n_resp"":""QT13"",""response_rate"":""QS13"",""thinking_about_leaving_n"":""IC13"",""thinking_about_leaving_score"":""AH13"",""wellbeing_action"":""BM13"",""wellbeing_action_n"":""KD13"",""work_related_stress"":""BO13"",""work_related_stress_n"":""KF13""}"
RNN,North Cumbria Integrated Care NHS Foundation Trust,2021,Acute&Acute Community Trusts,2025,1,trust,RNN,1,1,1,0,All five official histories available,4.857728856438158,2970.0,2981.0,0.4561591446399688,0.4670999399054053,2912.0,0.3598171527357622,2969.0,5.807046683712815,2964.0,0.4498763043282154,2943.0,,Not directly published in this workbook,6534.999977590724,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,73,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""CBD73"",""burnout_score"":""BTN73"",""intent_leave"":""BWW73"",""intent_leave_n"":""CEE73"",""n_resp"":""CHX73"",""response_rate"":""CHW73"",""thinking_about_leaving_n"":""CAP73"",""thinking_about_leaving_score"":""BUD73"",""wellbeing_action"":""BVI73"",""wellbeing_action_n"":""CCQ73"",""work_related_stress"":""BVJ73"",""work_related_stress_n"":""CCR73""}"
RNN,North Cumbria Integrated Care NHS Foundation Trust,2022,Acute&Acute Community Trusts,2025,1,trust,RNN,1,1,1,0,All five official histories available,4.91181839615772,2819.0,2833.0,0.4218284693269803,0.4710322199614142,2807.0,0.3671904622594064,2818.0,5.752574647134281,2818.0,0.4221063255563503,2811.0,,Not directly published in this workbook,6716.000000000001,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,73,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""BKJ73"",""burnout_score"":""BCN73"",""intent_leave"":""BGB73"",""intent_leave_n"":""BNP73"",""n_resp"":""BRJ73"",""response_rate"":""BRI73"",""thinking_about_leaving_n"":""BJV73"",""thinking_about_leaving_score"":""BDD73"",""wellbeing_action"":""BEI73"",""wellbeing_action_n"":""BLW73"",""work_related_stress"":""BEJ73"",""work_related_stress_n"":""BLX73""}"
RNN,North Cumbria Integrated Care NHS Foundation Trust,2023,Acute&Acute Community Trusts,2025,1,trust,RNN,1,1,1,0,All five official histories available,5.086374289242835,3238.0,3242.0,0.4514062935115566,0.5216617930903894,3196.0,0.3209597124708145,3231.0,5.983595181551886,3230.0,0.3956827997848584,3228.0,,Not directly published in this workbook,7182.000000000001,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,73,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ATB73"",""burnout_score"":""AKX73"",""intent_leave"":""AOO73"",""intent_leave_n"":""AWK73"",""n_resp"":""BAJ73"",""response_rate"":""BAI73"",""thinking_about_leaving_n"":""ASN73"",""thinking_about_leaving_score"":""ALN73"",""wellbeing_action"":""AMS73"",""wellbeing_action_n"":""AUO73"",""work_related_stress"":""AMT73"",""work_related_stress_n"":""AUP73""}"
RNN,North Cumbria Integrated Care NHS Foundation Trust,2024,Acute&Acute Community Trusts,2025,1,trust,RNN,1,1,1,0,All five official histories available,5.086720023254774,3724.0,3726.0,0.5084606986899564,0.4957348494213319,3717.0,0.3417284278908906,3717.0,5.834732331867706,3717.0,0.3935460814390927,3716.0,,Not directly published in this workbook,7328.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,73,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ABK73"",""burnout_score"":""TF73"",""intent_leave"":""WX73"",""intent_leave_n"":""AEU73"",""n_resp"":""AIT73"",""response_rate"":""AIS73"",""thinking_about_leaving_n"":""AAW73"",""thinking_about_leaving_score"":""TV73"",""wellbeing_action"":""VA73"",""wellbeing_action_n"":""ACX73"",""work_related_stress"":""VB73"",""work_related_stress_n"":""ACY73""}"
RNN,North Cumbria Integrated Care NHS Foundation Trust,2025,Acute&Acute Community Trusts,2025,1,trust,RNN,1,1,1,0,All five official histories available,5.044767141702418,3822.0,3830.0,0.5378458081730094,0.4693816107086568,3821.0,0.3312576587264892,3815.0,5.868753357910042,3814.0,0.3767885488008137,3812.0,,Not directly published in this workbook,7121.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,73,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""IQ73"",""burnout_score"":""R73"",""intent_leave"":""DV73"",""intent_leave_n"":""MM73"",""n_resp"":""QT73"",""response_rate"":""QS73"",""thinking_about_leaving_n"":""IC73"",""thinking_about_leaving_score"":""AH73"",""wellbeing_action"":""BM73"",""wellbeing_action_n"":""KD73"",""work_related_stress"":""BO73"",""work_related_stress_n"":""KF73""}"
RNQ,Kettering General Hospital NHS Foundation Trust,2021,Acute&Acute Community Trusts,2025,1,trust,RNQ,1,1,1,0,All five official histories available,4.622058897444431,2106.0,2118.0,0.4447711110115051,0.4915149719019097,2087.0,0.322936346659783,2105.0,5.744315014387428,2105.0,0.4976104460449655,2098.0,,Not directly published in this workbook,4761.999931117856,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,74,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""CBD74"",""burnout_score"":""BTN74"",""intent_leave"":""BWW74"",""intent_leave_n"":""CEE74"",""n_resp"":""CHX74"",""response_rate"":""CHW74"",""thinking_about_leaving_n"":""CAP74"",""thinking_about_leaving_score"":""BUD74"",""wellbeing_action"":""BVI74"",""wellbeing_action_n"":""CCQ74"",""work_related_stress"":""BVJ74"",""work_related_stress_n"":""CCR74""}"
RNQ,Kettering General Hospital NHS Foundation Trust,2022,Acute&Acute Community Trusts,2025,1,trust,RNQ,1,1,1,0,All five official histories available,4.548532839707979,2066.0,2073.0,0.4332288401253918,0.4719317475462403,2056.0,0.3764186856713721,2064.0,5.48088991938682,2063.0,0.4674336424258884,2057.0,,Not directly published in this workbook,4785.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,74,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""BKJ74"",""burnout_score"":""BCN74"",""intent_leave"":""BGB74"",""intent_leave_n"":""BNP74"",""n_resp"":""BRJ74"",""response_rate"":""BRI74"",""thinking_about_leaving_n"":""BJV74"",""thinking_about_leaving_score"":""BDD74"",""wellbeing_action"":""BEI74"",""wellbeing_action_n"":""BLW74"",""work_related_stress"":""BEJ74"",""work_related_stress_n"":""BLX74""}"
RNQ,Kettering General Hospital NHS Foundation Trust,2023,Acute&Acute Community Trusts,2025,1,trust,RNQ,1,1,1,0,All five official histories available,4.848139870448501,2681.0,2699.0,0.5610060278528373,0.48660761623754,2650.0,0.3165097959592092,2672.0,5.78914406941455,2673.0,0.4265828531238417,2661.0,,Not directly published in this workbook,4811.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,74,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ATB74"",""burnout_score"":""AKX74"",""intent_leave"":""AOO74"",""intent_leave_n"":""AWK74"",""n_resp"":""BAJ74"",""response_rate"":""BAI74"",""thinking_about_leaving_n"":""ASN74"",""thinking_about_leaving_score"":""ALN74"",""wellbeing_action"":""AMS74"",""wellbeing_action_n"":""AUO74"",""work_related_stress"":""AMT74"",""work_related_stress_n"":""AUP74""}"
RNQ,Kettering General Hospital NHS Foundation Trust,2024,Acute&Acute Community Trusts,2025,1,trust,RNQ,1,1,1,0,All five official histories available,4.894204571816515,2550.0,2567.0,0.5150481540930979,0.4728569004366345,2524.0,0.3166933880442546,2551.0,5.798555473614528,2549.0,0.4242850799888318,2538.0,,Not directly published in this workbook,4984.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,74,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ABK74"",""burnout_score"":""TF74"",""intent_leave"":""WX74"",""intent_leave_n"":""AEU74"",""n_resp"":""AIT74"",""response_rate"":""AIS74"",""thinking_about_leaving_n"":""AAW74"",""thinking_about_leaving_score"":""TV74"",""wellbeing_action"":""VA74"",""wellbeing_action_n"":""ACX74"",""work_related_stress"":""VB74"",""work_related_stress_n"":""ACY74""}"
RNQ,Kettering General Hospital NHS Foundation Trust,2025,Acute&Acute Community Trusts,2025,1,trust,RNQ,1,1,1,0,All five official histories available,4.799163194662444,2595.0,2613.0,0.506788207913111,0.4511176326489329,2579.0,0.3189775437378808,2588.0,5.755754662276376,2585.0,0.4404594120170339,2590.0,,Not directly published in this workbook,5156.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,74,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""IQ74"",""burnout_score"":""R74"",""intent_leave"":""DV74"",""intent_leave_n"":""MM74"",""n_resp"":""QT74"",""response_rate"":""QS74"",""thinking_about_leaving_n"":""IC74"",""thinking_about_leaving_score"":""AH74"",""wellbeing_action"":""BM74"",""wellbeing_action_n"":""KD74"",""work_related_stress"":""BO74"",""work_related_stress_n"":""KF74""}"
RNS,Northampton General Hospital NHS Trust,2021,Acute&Acute Community Trusts,2025,1,trust,RNS,1,1,1,0,All five official histories available,4.643300857549302,2407.0,2414.0,0.4197530746459961,0.5273151740436921,2381.0,0.3376425753613331,2396.0,5.823450960493706,2396.0,0.5003808546760172,2390.0,,Not directly published in this workbook,5751.00016131121,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,75,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""CBD75"",""burnout_score"":""BTN75"",""intent_leave"":""BWW75"",""intent_leave_n"":""CEE75"",""n_resp"":""CHX75"",""response_rate"":""CHW75"",""thinking_about_leaving_n"":""CAP75"",""thinking_about_leaving_score"":""BUD75"",""wellbeing_action"":""BVI75"",""wellbeing_action_n"":""CCQ75"",""work_related_stress"":""BVJ75"",""work_related_stress_n"":""CCR75""}"
RNS,Northampton General Hospital NHS Trust,2022,Acute&Acute Community Trusts,2025,1,trust,RNS,1,1,1,0,All five official histories available,4.695626495035093,2718.0,2723.0,0.475301099668354,0.5268070629951487,2697.0,0.3506722270466962,2715.0,5.728526560783664,2712.0,0.4867198004806651,2704.0,,Not directly published in this workbook,5729.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,75,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""BKJ75"",""burnout_score"":""BCN75"",""intent_leave"":""BGB75"",""intent_leave_n"":""BNP75"",""n_resp"":""BRJ75"",""response_rate"":""BRI75"",""thinking_about_leaving_n"":""BJV75"",""thinking_about_leaving_score"":""BDD75"",""wellbeing_action"":""BEI75"",""wellbeing_action_n"":""BLW75"",""work_related_stress"":""BEJ75"",""work_related_stress_n"":""BLX75""}"
RNS,Northampton General Hospital NHS Trust,2023,Acute&Acute Community Trusts,2025,1,trust,RNS,1,1,1,0,All five official histories available,4.950263372493144,3488.0,3508.0,0.5978186775732788,0.5841987651026929,3469.0,0.2816328170365471,3489.0,6.093331180625306,3488.0,0.4269582795044733,3471.0,,Not directly published in this workbook,5868.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,75,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ATB75"",""burnout_score"":""AKX75"",""intent_leave"":""AOO75"",""intent_leave_n"":""AWK75"",""n_resp"":""BAJ75"",""response_rate"":""BAI75"",""thinking_about_leaving_n"":""ASN75"",""thinking_about_leaving_score"":""ALN75"",""wellbeing_action"":""AMS75"",""wellbeing_action_n"":""AUO75"",""work_related_stress"":""AMT75"",""work_related_stress_n"":""AUP75""}"
RNS,Northampton General Hospital NHS Trust,2024,Acute&Acute Community Trusts,2025,1,trust,RNS,1,1,1,0,All five official histories available,5.024918332347993,3600.0,3616.0,0.5698077529152222,0.5680359940336484,3571.0,0.2824962348931704,3593.0,6.139036109463804,3594.0,0.4178902825875625,3583.0,,Not directly published in this workbook,6345.999999999999,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,75,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ABK75"",""burnout_score"":""TF75"",""intent_leave"":""WX75"",""intent_leave_n"":""AEU75"",""n_resp"":""AIT75"",""response_rate"":""AIS75"",""thinking_about_leaving_n"":""AAW75"",""thinking_about_leaving_score"":""TV75"",""wellbeing_action"":""VA75"",""wellbeing_action_n"":""ACX75"",""work_related_stress"":""VB75"",""work_related_stress_n"":""ACY75""}"
