seed,policy,coeff0,coeff1,utility,min_margin,feasible
1701,layer,0.8,0.6000000000000001,0.9246984126984128,-0.6842857142857143,False
1701,layer,0.8,0.7000000000000001,0.9202222222222223,-0.7128571428571429,False
1701,layer,0.8,0.8,0.9068571428571429,-0.7414285714285713,False
1701,layer,0.8,0.9,0.8957142857142857,-0.77,False
1701,layer,0.8,1.0,0.887904761904762,-0.7985714285714285,False
1701,layer,0.9,0.0,0.9510338910338911,-0.19857142857142854,False
1701,layer,0.9,0.1,0.950850278850279,-0.25571428571428567,False
1701,layer,0.9,0.2,0.9417391677391678,-0.45571428571428574,False
1701,layer,0.9,0.30000000000000004,0.9361201201201201,-0.5128571428571428,False
1701,layer,0.9,0.4,0.9315486915486916,-0.6271428571428571,False
1701,layer,0.9,0.5,0.9214851994851996,-0.6842857142857143,False
1701,layer,0.9,0.6000000000000001,0.9170090090090091,-0.7128571428571429,False
1701,layer,0.9,0.7000000000000001,0.9124444444444444,-0.7128571428571429,False
1701,layer,0.9,0.8,0.9001587301587302,-0.77,False
1701,layer,0.9,0.9,0.8912698412698413,-0.77,False
1701,layer,0.9,1.0,0.8822857142857143,-0.8557142857142856,False
1701,layer,1.0,0.0,0.9465259545259546,-0.25571428571428567,False
1701,layer,1.0,0.1,0.941986271986272,-0.3414285714285714,False
1701,layer,1.0,0.2,0.9361201201201201,-0.5128571428571428,False
1701,layer,1.0,0.30000000000000004,0.9315804375804377,-0.5985714285714285,False
1701,layer,1.0,0.4,0.9203740883740885,-0.6842857142857143,False
1701,layer,1.0,0.5,0.9158978978978979,-0.7128571428571429,False
1701,layer,1.0,0.6000000000000001,0.9103423423423423,-0.7128571428571429,False
1701,layer,1.0,0.7000000000000001,0.898056628056628,-0.77,False
1701,layer,1.0,0.8,0.8946031746031746,-0.77,False
1701,layer,1.0,0.9,0.887904761904762,-0.7985714285714285,False
1701,layer,1.0,1.0,0.8745079365079366,-0.8557142857142856,False
1702,scalar,0.0,0.0,0.9602016302016302,0.03,True
1702,scalar,0.008333333333333333,0.008333333333333333,0.9602016302016302,0.03,True
1702,scalar,0.016666666666666666,0.016666666666666666,0.9602016302016302,0.03,True
1702,scalar,0.025,0.025,0.9645259545259546,0.03,True
1702,scalar,0.03333333333333333,0.03333333333333333,0.9634148434148434,0.0022222222222222088,True
1702,scalar,0.041666666666666664,0.041666666666666664,0.9634148434148434,0.0022222222222222088,True
