org_code,org_name,benchmark_group,ess_factor,assumed_beta,assumed_tau,assumed_individual_sd,nominal_burnout_n,observed_burnout,posterior_mean,posterior_sd,repeat_floor_sd,selected,review_slots,ordinary_KG,validation_KG,ordinary_KG_per_cost,validation_KG_per_cost,preferred_channel,action_priority_rank,evidence_type
RP1,Northamptonshire Healthcare NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,3233,5.330652636147439,5.329120200979672,0.043625165245093946,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,133,model_conditional_scenario_no_new_NHS_observations
RP4,Great Ormond Street Hospital for Children NHS Foundation Trust,Acute Specialist Trusts,1.0,0.0,0.35,2.5,2877,4.970756513710058,4.975062726676985,0.04620116842384373,0.0,True,36,1.0288323101826884e-145,1.0288323101826884e-145,1.0288323101826884e-145,2.057664620365377e-146,ordinary,53,model_conditional_scenario_no_new_NHS_observations
RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,3870,5.031214344280041,5.030061430966814,0.039924589301528875,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,134,model_conditional_scenario_no_new_NHS_observations
RP6,Moorfields Eye Hospital NHS Foundation Trust,Acute Specialist Trusts,1.0,0.0,0.35,2.5,1706,5.174454477307171,5.175715661408399,0.05964191860354846,0.0,False,36,2.9259231366033686e-226,2.9259231366033686e-226,2.9259231366033686e-226,5.8518462732067375e-227,ordinary,69,model_conditional_scenario_no_new_NHS_observations
RP7,Lincolnshire Partnership NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,1782,5.217142612471477,5.2175565627854255,0.05839240442107779,0.0,False,36,1.5779425124672331e-105,1.5779425124672331e-105,1.5779425124672331e-105,3.1558850249344664e-106,ordinary,43,model_conditional_scenario_no_new_NHS_observations
RPA,Medway NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,2186,4.849066146088023,4.851199644186894,0.052857307351276646,0.0,False,36,2.784779800732604e-28,2.784779800732604e-28,2.784779800732604e-28,5.569559601465207e-29,ordinary,18,model_conditional_scenario_no_new_NHS_observations
RPC,Queen Victoria Hospital NHS Foundation Trust,Acute Specialist Trusts,1.0,0.0,0.35,2.5,690,5.135376427779011,5.141057383654293,0.09183853012506742,0.0,False,36,1.3160035178748497e-33,1.3160035178748497e-33,1.3160035178748497e-33,2.6320070357496993e-34,ordinary,22,model_conditional_scenario_no_new_NHS_observations
RPG,Oxleas NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,2849,5.427548901304633,5.424108844353699,0.046423671195953586,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,135,model_conditional_scenario_no_new_NHS_observations
RPY,The Royal Marsden NHS Foundation Trust,Acute Specialist Trusts,1.0,0.0,0.35,2.5,2440,5.217752957651964,5.217755695511616,0.05009003854391117,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,136,model_conditional_scenario_no_new_NHS_observations
RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,3964,4.999520098219371,4.998796927982512,0.03945446239809856,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,137,model_conditional_scenario_no_new_NHS_observations
RQW,The Princess Alexandra Hospital NHS Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,2613,4.769280744617053,4.772600299718572,0.048436330614982974,0.0,True,36,1.1193572848785723e-19,1.1193572848785723e-19,1.1193572848785723e-19,2.2387145697571446e-20,ordinary,11,model_conditional_scenario_no_new_NHS_observations
RQX,Homerton Healthcare NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,2172,4.839480198208864,4.841847139034984,0.053023486858532067,0.0,False,36,1.31514916453939e-20,1.31514916453939e-20,1.31514916453939e-20,2.63029832907878e-21,ordinary,12,model_conditional_scenario_no_new_NHS_observations
RQY,South West London and St George's Mental Health NHS Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,2050,5.167341076444791,5.168911586686316,0.054541223142273484,0.0,False,36,3.93927777555774e-57,3.93927777555774e-57,3.93927777555774e-57,7.87855555111548e-58,ordinary,33,model_conditional_scenario_no_new_NHS_observations
RR7,Gateshead Health NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,1751,4.814541301131064,4.81816731470995,0.058892522442592014,0.0,False,36,2.2670342302282456e-07,2.2670342302282456e-07,2.2670342302282456e-07,4.534068460456491e-08,ordinary,6,model_conditional_scenario_no_new_NHS_observations
RR8,Leeds Teaching Hospitals NHS Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,10126,4.912010965675695,4.91216437092971,0.02478161958449881,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,138,model_conditional_scenario_no_new_NHS_observations
RRE,Midlands Partnership University NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,5528,5.492801377183516,5.4904164704539244,0.03347041010029444,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,139,model_conditional_scenario_no_new_NHS_observations
RRF,"Wrightington, Wigan and Leigh Teaching Hospitals NHS Foundation Trust",Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,3515,5.112599007635354,5.110166919654934,0.04186471090241714,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,140,model_conditional_scenario_no_new_NHS_observations
RRJ,The Royal Orthopaedic Hospital NHS Foundation Trust,Acute Specialist Trusts,1.0,0.0,0.35,2.5,788,5.37574034569773,5.366141340858139,0.08630853527510991,0.0,False,36,5.3244515109513895e-199,5.3244515109513895e-199,5.3244515109513895e-199,1.064890302190278e-199,ordinary,63,model_conditional_scenario_no_new_NHS_observations
RRK,University Hospitals Birmingham NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,9709,4.853940022827912,4.854403547638122,0.025305483861217525,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,141,model_conditional_scenario_no_new_NHS_observations
RRU,London Ambulance Service NHS Trust,Ambulance Trusts,1.0,0.0,0.35,2.5,5992,4.341156457540043,4.3419784036405105,0.03215977326600744,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,142,model_conditional_scenario_no_new_NHS_observations
RRV,University College London Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,6309,5.123445921128075,5.121995251360649,0.031348066115691936,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,143,model_conditional_scenario_no_new_NHS_observations
RT1,Cambridgeshire and Peterborough NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,2248,5.214530648904086,5.214918658865886,0.05213970809513341,0.0,False,36,2.2199056735374493e-155,2.2199056735374493e-155,2.2199056735374493e-155,4.4398113470748987e-156,ordinary,54,model_conditional_scenario_no_new_NHS_observations
RT2,Pennine Care NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,1953,5.084956316286448,5.088700279236037,0.05584559709402015,0.0,True,36,2.902528286167452e-25,2.902528286167452e-25,2.902528286167452e-25,5.805056572334904e-26,ordinary,16,model_conditional_scenario_no_new_NHS_observations
RT5,Leicestershire Partnership NHS Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,3905,5.302391085619033,5.3014834481067385,0.03974758502226616,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,144,model_conditional_scenario_no_new_NHS_observations
RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,10294,4.908755725049063,4.908922693507134,0.024579572932390603,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,145,model_conditional_scenario_no_new_NHS_observations
RTE,Gloucestershire Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,4305,4.890723767293038,4.891331498594297,0.03787869914672051,0.0,False,36,4.918370272754213e-273,4.918370272754213e-273,4.918370272754213e-273,9.836740545508425e-274,ordinary,74,model_conditional_scenario_no_new_NHS_observations
RTF,Northumbria Healthcare NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,6629,5.334685094112513,5.331690522699583,0.03058800228963952,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,146,model_conditional_scenario_no_new_NHS_observations
RTG,University Hospitals of Derby and Burton NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,8141,4.700766891568371,4.702273109408302,0.027621324234573204,0.0,True,36,0.0,0.0,0.0,0.0,ordinary,147,model_conditional_scenario_no_new_NHS_observations
RTH,Oxford University Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,6057,5.015744748237001,5.015133857755891,0.031988197514062525,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,148,model_conditional_scenario_no_new_NHS_observations
RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,2213,5.199553203410994,5.193762922596678,0.05254118215565367,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,149,model_conditional_scenario_no_new_NHS_observations
RTP,Surrey and Sussex Healthcare NHS Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,2802,5.102570717597517,5.099710160449603,0.046804495623798306,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,150,model_conditional_scenario_no_new_NHS_observations
RTQ,Gloucestershire Health and Care NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,2630,5.342545827403389,5.3404423955085,0.048282522186548466,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,151,model_conditional_scenario_no_new_NHS_observations
RTR,South Tees Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,3006,4.694719841523346,4.698857036751602,0.045215864599995936,0.0,True,36,3.1966545126057246e-191,3.1966545126057246e-191,3.1966545126057246e-191,6.393309025211449e-192,ordinary,60,model_conditional_scenario_no_new_NHS_observations
RV3,Central and North West London NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,6209,5.267583792774409,5.2672938975160015,0.03159745719261277,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,152,model_conditional_scenario_no_new_NHS_observations
RV5,South London and Maudsley NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,3305,5.23372767857308,5.233701636577545,0.04315466127133067,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,153,model_conditional_scenario_no_new_NHS_observations
RV9,Humber Teaching NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,2165,5.354682762801523,5.351858522008348,0.053107166539162115,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,154,model_conditional_scenario_no_new_NHS_observations
RVJ,North Bristol NHS Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,6015,5.120418105545482,5.118922593112444,0.032098746661432906,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,155,model_conditional_scenario_no_new_NHS_observations
RVN,Avon and Wiltshire Mental Health Partnership NHS Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,2724,5.384531203179384,5.381727095929049,0.04745772527893585,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,156,model_conditional_scenario_no_new_NHS_observations
RVR,Epsom and St Helier University Hospitals NHS Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,3440,5.07888721270503,5.076895564125977,0.0423120254117716,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,157,model_conditional_scenario_no_new_NHS_observations
RVV,East Kent Hospitals University NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,5367,4.707337575724052,4.709553094934396,0.03396406711406294,0.0,True,36,0.0,0.0,0.0,0.0,ordinary,158,model_conditional_scenario_no_new_NHS_observations
RVW,North Tees and Hartlepool NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,2111,5.071682008052067,5.068636119434084,0.05376629543998795,6.585445079827193e-10,False,36,0.0,0.0,0.0,0.0,ordinary,159,model_conditional_scenario_no_new_NHS_observations
RW4,Mersey Care NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,4491,5.397887120779217,5.396023879654521,0.037095007911686295,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,160,model_conditional_scenario_no_new_NHS_observations
RW5,Lancashire and South Cumbria NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,3543,4.99738963698073,5.000720354260707,0.04170131395387074,0.0,True,36,0.0,0.0,0.0,0.0,ordinary,161,model_conditional_scenario_no_new_NHS_observations
RWA,Hull University Teaching Hospitals NHS Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,4704,4.844735547181597,4.845785727261409,0.03625465828296479,0.0,False,36,1.006924707379978e-83,1.006924707379978e-83,1.006924707379978e-83,2.0138494147599562e-84,ordinary,39,model_conditional_scenario_no_new_NHS_observations
RWD,United Lincolnshire Teaching Hospitals NHS Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,5008,4.835903726669841,4.83697986994657,0.03514849977525866,0.0,False,36,1.387755680388062e-62,1.387755680388062e-62,1.387755680388062e-62,2.775511360776124e-63,ordinary,36,model_conditional_scenario_no_new_NHS_observations
RWE,University Hospitals of Leicester NHS Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,11467,5.088574677427709,5.0879281128293075,0.023294376299405988,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,162,model_conditional_scenario_no_new_NHS_observations
RWF,Maidstone and Tunbridge Wells NHS Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,3394,5.028469974349294,5.02719840633605,0.04259357656911576,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,163,model_conditional_scenario_no_new_NHS_observations
RWG,West Hertfordshire Teaching Hospitals NHS Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,3482,5.007930886258658,5.006987595614028,0.04205977408332528,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,164,model_conditional_scenario_no_new_NHS_observations
RWH,East and North Hertfordshire Teaching NHS Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,2744,4.985845463685876,4.985056253768932,0.047287626602125855,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,165,model_conditional_scenario_no_new_NHS_observations
RWJ,Stockport NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,3029,5.078547348871322,5.076295563193063,0.04504672389462008,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,166,model_conditional_scenario_no_new_NHS_observations
RWP,Worcestershire Acute Hospitals NHS Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,3862,5.084149760111752,5.0823042846481,0.03996538050622555,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,167,model_conditional_scenario_no_new_NHS_observations
RWR,Hertfordshire Partnership University NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,2708,5.290545915746015,5.289463543498485,0.047595133817671734,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,168,model_conditional_scenario_no_new_NHS_observations
RWV,Devon Partnership NHS Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,1956,5.150848773367359,5.152912089757363,0.05580384379545618,6.585445079827193e-10,False,36,3.2473550247361835e-36,3.2473550247361835e-36,3.2473550247361835e-36,6.494710049472367e-37,ordinary,23,model_conditional_scenario_no_new_NHS_observations
RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,1812,5.022959859834748,5.020759427973417,0.0579203533291149,0.0,False,36,7.24310602541132e-300,7.24310602541132e-300,7.24310602541132e-300,1.4486212050822642e-300,ordinary,78,model_conditional_scenario_no_new_NHS_observations
RWX,Berkshire Healthcare NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,3340,5.479052857231665,5.4753359854057,0.04293137585986494,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,169,model_conditional_scenario_no_new_NHS_observations
RWY,Calderdale and Huddersfield NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,3360,4.961405131725324,4.961124012881938,0.04280533002523003,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,170,model_conditional_scenario_no_new_NHS_observations
RX1,Nottingham University Hospitals NHS Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,8970,4.792989492781167,4.793835708861245,0.026321593393245978,0.0,True,36,2.5618156332135323e-24,2.5618156332135323e-24,2.5618156332135323e-24,5.123631266427064e-25,ordinary,14,model_conditional_scenario_no_new_NHS_observations
RX3,"Tees, Esk and Wear Valleys NHS Foundation Trust","MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,4229,5.232867226165322,5.232857063401762,0.038213523926287005,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,171,model_conditional_scenario_no_new_NHS_observations
RX4,"Cumbria, Northumberland, Tyne and Wear NHS Foundation Trust","MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,4582,5.183384223459021,5.18391975879908,0.036728898331135844,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,172,model_conditional_scenario_no_new_NHS_observations
RX6,North East Ambulance Service NHS Foundation Trust,Ambulance Trusts,1.0,0.0,0.35,2.5,1842,4.819953405973823,4.809672809635316,0.05745956855176304,6.585445079827193e-10,False,36,0.0,0.0,0.0,0.0,ordinary,173,model_conditional_scenario_no_new_NHS_observations
RX7,North West Ambulance Service NHS Trust,Ambulance Trusts,1.0,0.0,0.35,2.5,4117,4.631999956273279,4.629631465721233,0.03872354337283496,4.656612873077393e-10,False,36,0.0,0.0,0.0,0.0,ordinary,174,model_conditional_scenario_no_new_NHS_observations
RX8,Yorkshire Ambulance Service NHS Trust,Ambulance Trusts,1.0,0.0,0.35,2.5,4691,4.668542754845065,4.666067787542979,0.03630431939161299,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,175,model_conditional_scenario_no_new_NHS_observations
RX9,East Midlands Ambulance Service NHS Trust,Ambulance Trusts,1.0,0.0,0.35,2.5,2718,4.426384668562666,4.426608090154039,0.047509113897885716,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,176,model_conditional_scenario_no_new_NHS_observations
RXA,Cheshire and Wirral Partnership NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,2249,5.283120533762209,5.281986873777572,0.05212837224427489,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,177,model_conditional_scenario_no_new_NHS_observations
RXC,East Sussex Healthcare NHS Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,4296,4.862101054215843,4.863045984781889,0.03791789059166628,0.0,False,36,3.288463527888826e-131,3.288463527888826e-131,3.288463527888826e-131,6.576927055777653e-132,ordinary,50,model_conditional_scenario_no_new_NHS_observations
RXE,Rotherham Doncaster and South Humber NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,1989,5.137412598539744,5.139778573511259,0.05535065348293544,0.0,False,36,5.985379489728802e-26,5.985379489728802e-26,5.985379489728802e-26,1.1970758979457604e-26,ordinary,17,model_conditional_scenario_no_new_NHS_observations
RXF,Mid Yorkshire Teaching NHS Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,3671,4.906352721523762,4.906849735006785,0.040977988254844964,4.656612873077393e-10,False,36,1.209470627620199e-274,1.209470627620199e-274,1.209470627620199e-274,2.4189412552403978e-275,ordinary,75,model_conditional_scenario_no_new_NHS_observations
RXG,South West Yorkshire Partnership NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,2871,5.46329566174571,5.459257343040542,0.046248578232016446,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,178,model_conditional_scenario_no_new_NHS_observations
RXK,Sandwell and West Birmingham Hospitals NHS Trust,Acute&Acute Community Trusts,1.0,0.0,0.35,2.5,2964,4.881423056536682,4.882458477723718,0.04552970963344473,0.0,False,36,7.015143590613266e-111,7.015143590613266e-111,7.015143590613266e-111,1.4030287181226531e-111,ordinary,45,model_conditional_scenario_no_new_NHS_observations
RXM,Derbyshire Healthcare NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.0,0.35,2.5,2160,5.29347494412795,5.292056717804866,0.05316718088380178,0.0,False,36,0.0,0.0,0.0,0.0,ordinary,179,model_conditional_scenario_no_new_NHS_observations
