analysis_stage,scenario,weighted,kappa,validation_kappa,audit_cost,budget,units,k,policy,state,ordinary_count_mean,validation_count_mean,mean_estimate,reference
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,01,20.0,11.08,8.54954104433419,8.35949741315595
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,02,20.0,12.44,8.557947749183516,8.635873229939312
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,04,20.0,11.52,8.556735008480507,8.519881085098477
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,05,20.0,12.04,8.550506675644234,8.29320987654321
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,06,20.0,11.48,8.552899516374941,8.431945521937767
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,08,20.0,11.84,8.55571957907767,8.508233957978423
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,09,20.0,12.48,8.556427457724286,8.553915436577434
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,10,20.0,12.24,8.562150469254233,8.68655574679671
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,11,20.0,13.04,8.567460862814404,8.715625586193958
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,12,20.0,11.8,8.557805382155362,8.560529336304098
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,13,20.0,10.08,8.554054150528358,8.443810730882975
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,15,20.0,12.0,8.56008722452795,8.658482845451683
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,16,20.0,11.92,8.55519952865025,8.519994162288384
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,17,20.0,11.88,8.56086419037217,8.66492682427592
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,18,20.0,11.24,8.554961762243096,8.485706993363962
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,19,20.0,11.24,8.5593848777668,8.577984966753396
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,20,20.0,12.0,8.557013955836132,8.534743722050223
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,22,20.0,12.12,8.551319835554894,8.30594265577447
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,23,20.0,12.28,8.559017712379989,8.594057633792733
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,24,20.0,10.68,8.562021152029933,8.630635650276268
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,25,20.0,11.4,8.561522110575584,8.637808611816821
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,26,20.0,13.28,8.555217133557013,8.529325204961111
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,27,20.0,11.96,8.560848668789692,8.632127728901924
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,28,20.0,12.84,8.562619797087324,8.698599093531108
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,29,20.0,10.48,8.552867087876537,8.384601691143747
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,30,20.0,11.68,8.55796897680726,8.572748028227481
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,31,20.0,10.64,8.569511787150233,8.814423125346226
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,32,20.0,11.08,8.548516368899287,8.271645021645021
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,33,20.0,10.56,8.56457543448127,8.757779437391088
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,34,20.0,11.44,8.560466771641932,8.648255191607793
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,35,20.0,11.8,8.547581874243628,8.344547053649956
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,36,20.0,12.16,8.55729008050987,8.55199342375668
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,37,20.0,11.68,8.554678367062461,8.525340283811179
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,38,20.0,11.92,8.569586369691832,8.852889474840696
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,39,20.0,11.72,8.55319285291788,8.497960372960375
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,40,20.0,11.76,8.553650670563009,8.43805003460892
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,41,20.0,11.4,8.543989237214593,8.179193899782135
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,44,20.0,10.52,8.564448049285275,8.715135738192634
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,45,20.0,11.68,8.560236561884205,8.683043063859284
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,46,20.0,11.04,8.566407320896124,8.805004409171076
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,48,20.0,10.8,8.552756162167954,8.50069498069498
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,49,20.0,11.76,8.55309636241019,8.465273829827554
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,50,20.0,12.0,8.561287619365253,8.580938833570412
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,51,20.0,11.44,8.55918910009151,8.594168096054887
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,53,20.0,11.4,8.552982870909831,8.444160681032189
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,54,20.0,12.44,8.550124461110169,8.267142457318778
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,55,20.0,11.68,8.557971424516706,8.5075743170438
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,validation_only,56,20.0,12.04,8.559460097652916,8.636943744752307
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,01,76.76,0.0,8.55595350860403,8.35949741315595
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,02,78.4,0.0,8.557351196154547,8.635873229939312
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,04,80.88,0.0,8.556894174039087,8.519881085098477
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,05,81.16,0.0,8.55493242932373,8.29320987654321
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,06,81.56,0.0,8.554808942774654,8.431945521937767
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,08,78.72,0.0,8.556595517256564,8.508233957978423
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,09,76.72,0.0,8.556630552359191,8.553915436577434
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,10,79.0,0.0,8.558222776291805,8.68655574679671
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,11,80.0,0.0,8.55870443273685,8.715625586193958
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,12,81.08,0.0,8.55863289671744,8.560529336304098
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,13,78.08,0.0,8.556016675228063,8.443810730882975
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,15,79.28,0.0,8.55805856326842,8.658482845451683
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,16,81.44,0.0,8.556450935370716,8.519994162288384
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,17,80.36,0.0,8.55751917783856,8.66492682427592
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,18,79.88,0.0,8.556986108262546,8.485706993363962
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,19,78.52,0.0,8.557189103969085,8.577984966753396
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,20,81.6,0.0,8.55715062190076,8.534743722050223
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,22,80.64,0.0,8.555135915630881,8.30594265577447
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,23,81.48,0.0,8.55707248054619,8.594057633792733
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,24,80.0,0.0,8.558145839243437,8.630635650276268
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,25,81.0,0.0,8.558224510969781,8.637808611816821
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,26,80.68,0.0,8.55602905316219,8.529325204961111
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,27,77.08,0.0,8.557775246735043,8.632127728901924
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,28,79.36,0.0,8.558550710871128,8.698599093531108
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,29,81.88,0.0,8.555194419197026,8.384601691143747
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,30,78.28,0.0,8.557495955239023,8.572748028227481
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,31,79.48,0.0,8.559916993425766,8.814423125346226
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,32,79.12,0.0,8.553932852370911,8.271645021645021
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,33,80.04,0.0,8.55854132651272,8.757779437391088
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,34,79.64,0.0,8.55715467683436,8.648255191607793
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,35,82.8,0.0,8.555210253500894,8.344547053649956
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,36,80.92,0.0,8.556689980439339,8.55199342375668
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,37,81.44,0.0,8.555110185380745,8.525340283811179
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,38,80.12,0.0,8.559622926365563,8.852889474840696
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,39,82.8,0.0,8.555555363640867,8.497960372960375
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,40,79.96,0.0,8.555963865325323,8.43805003460892
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,41,78.88,0.0,8.55360671883151,8.179193899782135
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,44,79.84,0.0,8.558460321889845,8.715135738192634
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,45,80.64,0.0,8.558004246105632,8.683043063859284
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,46,80.68,0.0,8.559420282682469,8.805004409171076
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,48,80.04,0.0,8.555439780127285,8.50069498069498
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,49,78.92,0.0,8.555540095248606,8.465273829827554
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,50,79.32,0.0,8.558249480394645,8.580938833570412
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,51,81.48,0.0,8.558063260279228,8.594168096054887
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,53,80.56,0.0,8.556225003205226,8.444160681032189
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,54,81.44,0.0,8.555433920740212,8.267142457318778
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,55,80.04,0.0,8.55707189066499,8.5075743170438
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,144,48,9,uniform,56,78.0,0.0,8.558691635460974,8.636943744752307
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,01,153.88,0.0,8.554766951982419,8.35949741315595
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,02,223.92,0.0,8.557444807653937,8.635873229939312
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,04,272.08,0.0,8.556530949394455,8.519881085098477
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,05,243.16,0.0,8.55408465366325,8.29320987654321
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,06,286.92,0.0,8.553997491712808,8.431945521937767
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,08,294.24,0.0,8.556332860874734,8.508233957978423
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,09,271.88,0.0,8.556361771627401,8.553915436577434
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,10,166.68,0.0,8.5582423953516,8.68655574679671
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,11,241.4,0.0,8.558054171576929,8.715625586193958
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,12,146.56,0.0,8.55867002320087,8.560529336304098
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,13,253.08,0.0,8.555205241288448,8.443810730882975
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,15,184.64,0.0,8.558115031189518,8.658482845451683
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,16,253.0,0.0,8.556513766027022,8.519994162288384
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,17,186.72,0.0,8.557605521207934,8.66492682427592
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,18,265.36,0.0,8.556703689239729,8.485706993363962
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,19,185.24,0.0,8.557287208429242,8.577984966753396
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,20,267.6,0.0,8.557007584752975,8.534743722050223
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,22,252.24,0.0,8.55452818483602,8.30594265577447
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,23,193.52,0.0,8.557236128891786,8.594057633792733
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,24,228.12,0.0,8.558028130173577,8.630635650276268
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,25,212.28,0.0,8.558163388981525,8.637808611816821
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,26,248.16,0.0,8.55601003838717,8.529325204961111
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,27,256.24,0.0,8.557293593638128,8.632127728901924
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,28,109.48,0.0,8.558666187221176,8.698599093531108
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,29,271.36,0.0,8.554617223056972,8.384601691143747
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,30,227.72,0.0,8.557197433660273,8.572748028227481
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,31,165.76,0.0,8.55977173442695,8.814423125346226
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,32,265.8,0.0,8.553148780466385,8.271645021645021
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,33,178.52,0.0,8.558410670343493,8.757779437391088
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,34,259.56,0.0,8.556823835784531,8.648255191607793
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,35,114.72,0.0,8.554026518300539,8.344547053649956
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,36,212.16,0.0,8.555755026460542,8.55199342375668
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,37,279.92,0.0,8.554447639312805,8.525340283811179
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,38,145.64,0.0,8.55967788766138,8.852889474840696
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,39,252.84,0.0,8.554904707312279,8.497960372960375
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,40,284.72,0.0,8.555542137361826,8.43805003460892
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,41,152.92,0.0,8.552531855609093,8.179193899782135
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,44,157.6,0.0,8.558450725937732,8.715135738192634
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,45,160.72,0.0,8.558181740596044,8.683043063859284
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,46,136.36,0.0,8.559398669051697,8.805004409171076
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,48,272.68,0.0,8.554951370608938,8.50069498069498
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,49,300.92,0.0,8.55531484943356,8.465273829827554
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,50,240.08,0.0,8.557968427178979,8.580938833570412
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,51,223.44,0.0,8.558149987588553,8.594168096054887
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,53,214.08,0.0,8.555304158109799,8.444160681032189
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,54,213.56,0.0,8.555566645809282,8.267142457318778
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,55,264.32,0.0,8.556382003627045,8.5075743170438
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,ordinary_kg,56,168.2,0.0,8.558657776989302,8.636943744752307
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,01,20.0,43.92,8.539037214018169,8.35949741315595
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,02,20.0,39.6,8.566258499227034,8.635873229939312
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,04,20.0,41.56,8.558291966009183,8.519881085098477
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,05,20.0,41.72,8.53589285294998,8.29320987654321
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,06,20.0,49.32,8.544437674229046,8.431945521937767
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,08,20.0,48.36,8.553198299543256,8.508233957978423
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,09,20.0,42.16,8.557454367253737,8.553915436577434
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,10,20.0,31.52,8.569804944273834,8.68655574679671
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,11,20.0,43.52,8.584698384285696,8.715625586193958
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,12,20.0,31.56,8.560176698060134,8.560529336304098
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,13,20.0,44.08,8.548098767511371,8.443810730882975
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,15,20.0,32.92,8.566036446407042,8.658482845451683
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,16,20.0,35.6,8.555661645197908,8.519994162288384
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,17,20.0,34.32,8.568306677304125,8.66492682427592
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,18,20.0,42.6,8.553986606505978,8.485706993363962
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,19,20.0,35.4,8.560516929408115,8.577984966753396
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,20,20.0,40.68,8.556096439091219,8.534743722050223
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,22,20.0,36.32,8.539412491193845,8.30594265577447
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,23,20.0,36.48,8.56457058448813,8.594057633792733
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,24,20.0,41.72,8.567322772922031,8.630635650276268
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,25,20.0,40.16,8.567133667643004,8.637808611816821
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,26,20.0,41.6,8.556795649539913,8.529325204961111
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,27,20.0,47.6,8.57165744592425,8.632127728901924
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,28,20.0,26.84,8.567948016416578,8.698599093531108
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,29,20.0,40.72,8.544448612579345,8.384601691143747
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,30,20.0,35.64,8.559344018900163,8.572748028227481
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,31,20.0,31.96,8.585494723144585,8.814423125346226
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,32,20.0,39.6,8.534807198491777,8.271645021645021
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,33,20.0,34.12,8.577387254405226,8.757779437391088
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,34,20.0,44.16,8.567462466039924,8.648255191607793
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,35,20.0,47.64,8.531543550703125,8.344547053649956
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,36,20.0,45.16,8.556076998802713,8.55199342375668
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,37,20.0,42.64,8.553781889430851,8.525340283811179
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,38,20.0,32.8,8.588814715282139,8.852889474840696
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,39,20.0,43.04,8.550806155241323,8.497960372960375
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,40,20.0,41.88,8.549389305157158,8.43805003460892
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,41,20.0,47.24,8.515021043637702,8.179193899782135
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,44,20.0,36.08,8.578608398243764,8.715135738192634
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,45,20.0,33.28,8.569248034608089,8.683043063859284
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,46,20.0,30.04,8.57875769338769,8.805004409171076
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,48,20.0,42.24,8.552026688127185,8.50069498069498
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,49,20.0,45.8,8.548116059189555,8.465273829827554
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,50,20.0,43.72,8.565482711050457,8.580938833570412
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,51,20.0,39.68,8.562497355521261,8.594168096054887
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,53,20.0,52.72,8.543420648069874,8.444160681032189
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,54,20.0,34.84,8.53919047391557,8.267142457318778
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,55,20.0,44.28,8.551917493067824,8.5075743170438
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,two_channel_kg,56,20.0,41.16,8.567377753475986,8.636943744752307
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,01,122.44,21.08,8.545923999459111,8.35949741315595
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,02,122.04,19.12,8.559185051589537,8.635873229939312
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,480,48,9,balanced_mix,04,119.8,20.12,8.555811058307198,8.519881085098477
