scenario,weighted,kappa,validation_kappa,audit_cost,budget,units,k,policy,ordinary_count_mean,validation_count_mean,mean_estimate,reference,state
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,116.22,0.0,8.554931768802911,8.519994162288384,16
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,68.56,0.0,8.5597933861403,8.66492682427592,17
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,77.42,0.0,8.554791159361757,8.485706993363962,18
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,137.42,0.0,8.55829851935225,8.577984966753396,19
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,92.02,0.0,8.556460516120369,8.534743722050223,20
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,110.12,0.0,8.549428830861476,8.30594265577447,22
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,119.9,0.0,8.557960168277686,8.594057633792733,23
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,48.14,0.0,8.556980725636254,8.630635650276268,24
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,47.92,0.0,8.559386326467214,8.637808611816821,25
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,136.26,0.0,8.556578493139659,8.529325204961111,26
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,33.8,0.0,8.557776645996459,8.632127728901924,27
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,112.22,0.0,8.560878468353526,8.698599093531108,28
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,152.16,0.0,8.551633148347479,8.384601691143747,29
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,89.86,0.0,8.556711367584132,8.572748028227481,30
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,29.84,0.0,8.563591711438251,8.814423125346226,31
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,122.54,0.0,8.548773536489277,8.271645021645021,32
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,38.7,0.0,8.562319855346697,8.757779437391088,33
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,39.2,0.0,8.55691526364996,8.648255191607793,34
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,33.3,0.0,8.547316162801751,8.344547053649956,35
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,37.38,0.0,8.555567067528937,8.55199342375668,36
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,97.6,0.0,8.554455544259628,8.525340283811179,37
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,26.24,0.0,8.564768354844055,8.852889474840696,38
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,70.68,0.0,8.552944505335072,8.497960372960375,39
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,117.84,0.0,8.552346118005833,8.43805003460892,40
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,44.66,0.0,8.545158530198687,8.179193899782135,41
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,39.84,0.0,8.562056162209537,8.715135738192634,44
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,66.44,0.0,8.560291737083952,8.683043063859284,45
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,45.68,0.0,8.56501158850955,8.805004409171076,46
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,102.04,0.0,8.554140668345314,8.50069498069498,48
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,112.38,0.0,8.55402023811302,8.465273829827554,49
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,42.2,0.0,8.556753977563924,8.580938833570412,50
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,55.56,0.0,8.557937374368654,8.594168096054887,51
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,48.0,0.0,8.553988940332449,8.444160681032189,53
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,275.84,0.0,8.55008591666872,8.267142457318778,54
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,63.26,0.0,8.55412123760407,8.5075743170438,55
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,boundary,48.96,0.0,8.559023874501086,8.636943744752307,56
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,75.16,0.0,8.445976112731902,8.35949741315595,01
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,86.86,0.0,8.487573168681969,8.635873229939312,02
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,75.52,0.0,8.483518028886284,8.519881085098477,04
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,76.76,0.0,8.441900188502046,8.29320987654321,05
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,89.72,0.0,8.444382442057389,8.431945521937767,06
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,86.96,0.0,8.470542837981355,8.508233957978423,08
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,80.14,0.0,8.483434503496438,8.553915436577434,09
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,85.04,0.0,8.50139053251604,8.68655574679671,10
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,96.46,0.0,8.485619735327669,8.715625586193958,11
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,68.18,0.0,8.507057954630893,8.560529336304098,12
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,79.24,0.0,8.453093036993875,8.443810730882975,13
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,81.92,0.0,8.49677899112074,8.658482845451683,15
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,78.24,0.0,8.478134250963382,8.519994162288384,16
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,79.14,0.0,8.505050358438599,8.66492682427592,17
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,79.86,0.0,8.472315075857919,8.485706993363962,18
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,69.96,0.0,8.505540999249476,8.577984966753396,19
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,74.44,0.0,8.481713791381951,8.534743722050223,20
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,75.36,0.0,8.453106565250316,8.30594265577447,22
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,82.4,0.0,8.494245515049256,8.594057633792733,23
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,94.6,0.0,8.47696411345189,8.630635650276268,24
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,87.56,0.0,8.493628623340038,8.637808611816821,25
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,75.22,0.0,8.491547957105087,8.529325204961111,26
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,90.74,0.0,8.477323399738763,8.632127728901924,27
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,66.4,0.0,8.524839988269827,8.698599093531108,28
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,76.12,0.0,8.464456038240911,8.384601691143747,29
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,79.64,0.0,8.486056835456768,8.572748028227481,30
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,79.72,0.0,8.51994997776196,8.814423125346226,31
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,75.9,0.0,8.449151140633763,8.271645021645021,32
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,82.6,0.0,8.51090630019815,8.757779437391088,33
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,87.86,0.0,8.477029995649188,8.648255191607793,34
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,81.3,0.0,8.409948034226316,8.344547053649956,35
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,82.48,0.0,8.464963021540498,8.55199342375668,36
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,78.7,0.0,8.471922841884686,8.525340283811179,37
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,85.86,0.0,8.524551261773038,8.852889474840696,38
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,80.84,0.0,8.45979016577965,8.497960372960375,39
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,80.14,0.0,8.461118828993438,8.43805003460892,40
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,78.24,0.0,8.419277822697953,8.179193899782135,41
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,79.86,0.0,8.51464365973002,8.715135738192634,44
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,78.24,0.0,8.509112756755187,8.683043063859284,45
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,64.54,0.0,8.535727582015673,8.805004409171076,46
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,79.06,0.0,8.469450737097164,8.50069498069498,48
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,81.76,0.0,8.46937923540295,8.465273829827554,49
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,84.94,0.0,8.476281040457051,8.580938833570412,50
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,81.68,0.0,8.488838708987911,8.594168096054887,51
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,74.26,0.0,8.467400179862892,8.444160681032189,53
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,60.56,0.0,8.485266353678494,8.267142457318778,54
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,85.96,0.0,8.461158673036255,8.5075743170438,55
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,bias_blind_kg,83.86,0.0,8.493137031937927,8.636943744752307,56
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,73.04,0.0,8.549303746696424,8.35949741315595,01
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,77.7,0.0,8.558207592329184,8.635873229939312,02
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,80.0,0.0,8.556621705585771,8.519881085098477,04
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,82.3,0.0,8.547002220609796,8.29320987654321,05
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,94.58,0.0,8.549393537994328,8.431945521937767,06
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,93.5,0.0,8.554089878166712,8.508233957978423,08
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,83.44,0.0,8.556291264317801,8.553915436577434,09
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,74.24,0.0,8.55983665793003,8.68655574679671,10
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,79.6,0.0,8.56063988494422,8.715625586193958,11
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,76.76,0.0,8.557867426235582,8.560529336304098,12
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,89.34,0.0,8.55011164724511,8.443810730882975,13
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,78.3,0.0,8.559063773601359,8.658482845451683,15
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,86.38,0.0,8.554713579798321,8.519994162288384,16
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,72.92,0.0,8.560526092881805,8.66492682427592,17
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,88.08,0.0,8.553960919605762,8.485706993363962,18
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,75.94,0.0,8.558496727929478,8.577984966753396,19
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,81.66,0.0,8.555980331531064,8.534743722050223,20
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,84.82,0.0,8.548289817724536,8.30594265577447,22
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,78.06,0.0,8.558733815778766,8.594057633792733,23
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,83.6,0.0,8.557599059987762,8.630635650276268,24
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,76.46,0.0,8.559849547347225,8.637808611816821,25
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,80.48,0.0,8.556838914184613,8.529325204961111,26
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,83.24,0.0,8.557458609658498,8.632127728901924,27
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,62.72,0.0,8.561138515614052,8.698599093531108,28
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,87.2,0.0,8.551123943435348,8.384601691143747,29
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,78.76,0.0,8.55665037964824,8.572748028227481,30
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,64.62,0.0,8.564709078135813,8.814423125346226,31
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,86.04,0.0,8.54752629833185,8.271645021645021,32
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,68.22,0.0,8.563509744557262,8.757779437391088,33
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,83.94,0.0,8.556716001395749,8.648255191607793,34
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,72.1,0.0,8.544124725928654,8.344547053649956,35
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,82.24,0.0,8.554190751796268,8.55199342375668,36
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,85.64,0.0,8.55429577377056,8.525340283811179,37
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,63.52,0.0,8.566634823664975,8.852889474840696,38
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,87.98,0.0,8.55136019035521,8.497960372960375,39
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,86.62,0.0,8.551319400514435,8.43805003460892,40
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,75.54,0.0,8.542924810818851,8.179193899782135,41
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,71.52,0.0,8.562125026240047,8.715135738192634,44
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,72.44,0.0,8.561029382554175,8.683043063859284,45
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,56.86,0.0,8.566234708644227,8.805004409171076,46
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,86.22,0.0,8.553331236174508,8.50069498069498,48
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,90.34,0.0,8.55279602028321,8.465273829827554,49
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,84.04,0.0,8.556456571210001,8.580938833570412,50
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,78.88,0.0,8.55798568913757,8.594168096054887,51
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,87.46,0.0,8.551032585759526,8.444160681032189,53
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,89.3,0.0,8.54982422578472,8.267142457318778,54
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,88.1,0.0,8.553228815244347,8.5075743170438,55
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,ordinary_kg,75.26,0.0,8.559372565620894,8.636943744752307,56
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.56,9.5,8.548996036934954,8.35949741315595,01
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.3,9.62,8.560329813776429,8.635873229939312,02
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.94,9.68,8.55687732873943,8.519881085098477,04
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.64,10.3,8.542739178971814,8.29320987654321,05
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.8,9.44,8.54944778504999,8.431945521937767,06
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.46,9.68,8.555063819852286,8.508233957978423,08
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.4,9.6,8.558034038798866,8.553915436577434,09
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.42,10.6,8.562412240395293,8.68655574679671,10
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.38,9.08,8.565945101558041,8.715625586193958,11
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.12,9.96,8.55832376082543,8.560529336304098,12
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.32,9.7,8.55053749793628,8.443810730882975,13
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.74,10.3,8.562179817424402,8.658482845451683,15
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.72,10.46,8.554618121441923,8.519994162288384,16
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.02,10.5,8.561939496301788,8.66492682427592,17
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.62,9.8,8.555488583638125,8.485706993363962,18
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.82,9.72,8.558328219350615,8.577984966753396,19
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.44,9.72,8.557213669626096,8.534743722050223,20
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.12,9.6,8.546761378449471,8.30594265577447,22
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.68,10.5,8.559084548901302,8.594057633792733,23
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.74,9.54,8.558294478705898,8.630635650276268,24
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.7,9.66,8.56049595736641,8.637808611816821,25
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.7,9.04,8.556675583563159,8.529325204961111,26
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.24,10.44,8.560340869477587,8.632127728901924,27
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.26,10.04,8.564151007806288,8.698599093531108,28
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.44,10.08,8.549884355889013,8.384601691143747,29
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.66,9.84,8.557958356303224,8.572748028227481,30
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.08,10.26,8.571237664530646,8.814423125346226,31
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.06,9.1,8.546213442625808,8.271645021645021,32
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.76,9.28,8.567588195061129,8.757779437391088,33
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.4,9.48,8.560767030975688,8.648255191607793,34
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.16,9.68,8.544414367382931,8.344547053649956,35
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.7,9.62,8.557384199494438,8.55199342375668,36
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.7,9.8,8.555155692924552,8.525340283811179,37
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.68,10.36,8.574482783360137,8.852889474840696,38
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.94,10.54,8.552268190935683,8.497960372960375,39
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.86,9.06,8.552606443040087,8.43805003460892,40
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,29.94,9.92,8.538220028957156,8.179193899782135,41
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.12,9.38,8.56520961358388,8.715135738192634,44
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.02,9.96,8.563647570076665,8.683043063859284,45
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.42,10.34,8.57156963387343,8.805004409171076,46
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.42,9.88,8.553632213252573,8.50069498069498,48
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.6,9.4,8.553027733124663,8.465273829827554,49
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.02,9.9,8.55799650898378,8.580938833570412,50
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.86,9.12,8.56041572660171,8.594168096054887,51
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.98,9.92,8.551043009085276,8.444160681032189,53
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,30.68,10.22,8.54616431662616,8.267142457318778,54
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.14,9.98,8.553767574153815,8.5075743170438,55
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,two_channel_uniform,31.52,10.14,8.561343207659739,8.636943744752307,56
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,51.42,5.24,8.550430057463535,8.35949741315595,01
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,51.64,6.02,8.559751218697713,8.635873229939312,02
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,49.84,6.34,8.557803539234344,8.519881085098477,04
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.52,6.24,8.545758087816887,8.29320987654321,05
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,51.42,5.8,8.550169561923656,8.431945521937767,06
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,51.04,5.8,8.554789734020131,8.508233957978423,08
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,51.04,6.36,8.558779985165843,8.553915436577434,09
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.04,6.06,8.561529426088494,8.68655574679671,10
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,49.34,5.54,8.565179171314579,8.715625586193958,11
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.38,6.04,8.557131534569434,8.560529336304098,12
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.38,5.94,8.550906057691536,8.443810730882975,13
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.6,5.78,8.560212779874364,8.658482845451683,15
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,51.18,6.22,8.555103024710688,8.519994162288384,16
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,49.98,5.94,8.561341978202119,8.66492682427592,17
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,49.14,5.78,8.554639601860869,8.485706993363962,18
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,51.12,6.82,8.558557577305919,8.577984966753396,19
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,49.14,6.32,8.557080341231025,8.534743722050223,20
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,51.1,5.96,8.547447316433722,8.30594265577447,22
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,49.88,5.82,8.55970025436001,8.594057633792733,23
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.86,6.56,8.558930271558364,8.630635650276268,24
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,51.24,5.34,8.559899443016871,8.637808611816821,25
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.04,5.84,8.556364053153157,8.529325204961111,26
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,49.86,5.88,8.559872393172553,8.632127728901924,27
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.74,6.52,8.562731925425952,8.698599093531108,28
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,51.8,5.66,8.550003003950643,8.384601691143747,29
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.46,5.26,8.557869392072265,8.572748028227481,30
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.6,6.14,8.568968482062477,8.814423125346226,31
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,49.32,5.58,8.547076592098525,8.271645021645021,32
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,49.72,6.12,8.567175754194746,8.757779437391088,33
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,48.84,5.94,8.559807786378027,8.648255191607793,34
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.5,5.98,8.545419250733383,8.344547053649956,35
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.74,5.22,8.556902815129966,8.55199342375668,36
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.3,5.82,8.555212231178158,8.525340283811179,37
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,49.94,5.82,8.572495434070857,8.852889474840696,38
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.1,5.72,8.552577790644452,8.497960372960375,39
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,49.64,5.82,8.552261495965336,8.43805003460892,40
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,49.86,6.0,8.541537562251182,8.179193899782135,41
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,51.5,5.92,8.56418090262709,8.715135738192634,44
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.94,5.72,8.562358276894578,8.683043063859284,45
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.68,5.52,8.569990251903553,8.805004409171076,46
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,50.2,5.62,8.55355731664229,8.50069498069498,48
unweighted_tilt_025,False,0.25,0.0,5,144,48,9,balanced_mix,48.78,6.1,8.553497210858227,8.465273829827554,49
